cp_no,cp_type,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
360,"(3,-1)",17.9477541557,7.9596232501,30.7283193651,9.497542486391167,4.212051231461904,16.260726337882645,0.08129641435,0.1894429787,0.07537854957331593,-0.12273929424831592,-0.047360744675,1.6283053327914623
361,"(3,-1)",5.9342672775,7.9587401633,30.7606996914,3.140279006761272,4.211583922052079,16.277861268642756,0.08121311095,0.2181368416,0.08008607538148957,-0.13462028578148957,-0.054534210400000005,1.6809449725214602
362,"(3,-1)",17.9261064906,23.8687042156,30.8134618798,9.486087035350618,12.630774325085655,16.305781816342304,0.08111591682,0.1186070978,0.06341059444990554,-0.09306236889990555,-0.02965177445,1.4676154624827709
363,"(3,-1)",17.9590787931,11.9188629921,30.8375867365,9.503535226425178,6.307190675497084,16.318548140724655,0.08067396267,0.3470809731,0.10109398667250756,-0.18786422994750757,-0.086770243275,1.8583126072185767
364,"(3,-1)",13.9262201262,23.845210647,30.855977361,7.369438325040487,12.618342063979348,16.328280040104644,0.08062717459,0.1183496762,0.0629303088699754,-0.0925177279199754,-0.029587419049999994,1.4701616690159995
367,"(3,-1)",17.903695451,19.8970870569,30.8227752637,9.474227623921273,10.529085034202772,16.310710246858733,0.08059575853,0.1401494848,0.0665355559495065,-0.1015729271495065,-0.0350373712,1.5265962040895802
368,"(3,-1)",1.941916255,11.9419233095,30.7499558392,1.0276178276611116,6.319393669941746,16.272175866901023,0.0805416726,0.2520004346,0.08512909958179571,-0.1481292082317957,-0.06300010865,1.7400537414291195
375,"(3,-1)",3.9702818254,1.984986666,30.8233190556,2.1009826629315382,1.0504097076272696,16.3109980091397,0.08006245051,0.1089615955,0.06086244647148946,-0.08810284534648946,-0.027240398875000002,1.447573182713918
381,"(3,-1)",15.9356879284,21.8387499799,30.8274499559,8.432802892042226,11.556568804342689,16.31318398743904,0.07977445065,0.281902972,0.08943030321335803,-0.15990604621335802,-0.070475743,1.7880521531036604
383,"(3,-1)",7.9535901623,5.9312263215,30.7592650676,4.2088586588866645,3.1386698021466612,16.277102098421555,0.07967801363,0.2227436884,0.07948493655880089,-0.13517085865880088,-0.05568592209999999,1.7005845951553977
385,"(3,-1)",0.0103522978,17.9312966398,30.7865294992,0.005478200076417253,9.488833544028532,16.29152981429296,0.07964161236,0.1391901446,0.06552709614757879,-0.10032463229757879,-0.03479753615,1.5310404122232077
386,"(3,-1)",1.9986263626,0.0108521929,30.816187909,1.0576275242318527,0.005742733171187827,16.307224368871246,0.07934116504,0.1157082618,0.06134764246902586,-0.09027470791902586,-0.028927065450000004,1.4715269289215986
398,"(3,-1)",23.8813987328,9.9761031765,30.8095013393,12.637491974291528,5.279126454790423,16.30368598856678,0.07919999457,0.1610998631,0.06878824683990567,-0.10906321261490567,-0.040274965775000005,1.5854919644737269
420,"(3,-1)",21.8730311908,7.949800891,30.815109584,11.57470963991371,4.206853462868711,16.306653743855282,0.07912342173,0.1800569662,0.07188020725588007,-0.11689444880588007,-0.04501424155,1.6262397295232849
425,"(3,-1)",0.0048343911,13.9065864881,30.788062108,0.002558249598794471,7.359048651190516,16.292340835943175,0.07886026477,0.189759422,0.07326544396040854,-0.12070529946040855,-0.0474398555,1.647506558830596
428,"(3,-1)",2.0101995651,7.9658974615,30.8121336942,1.0637517992522152,4.215371401151279,16.305078970790913,0.07882842188,0.1542504094,0.06731925678237782,-0.10588185913237783,-0.03856260235,1.5728316709535413
437,"(3,-1)",3.9763782164,6.0047949025,30.8147742489,2.1042087341175963,3.1776006186515833,16.30647629216234,0.07864951651,0.201208933,0.07498839967249696,-0.12529063292249695,-0.050302233249999995,1.670800196692943
440,"(3,-1)",23.8769235407,21.8653125835,30.8095474139,12.635123804617717,11.57062512883051,16.303710370195102,0.078239004,0.1960622518,0.07377063447210659,-0.12278619742210659,-0.049015562949999994,1.664431901674009
442,"(3,-1)",9.9513056309,7.9342065886,30.9150308198,5.266004158772153,4.198601313418436,16.359529784727606,0.07813382603,0.3156873091,0.09361611397411901,-0.172537941249119,-0.078921827275,1.843036779937465
444,"(3,-1)",21.8555001652,23.8866924984,30.8173406727,11.565432620682135,12.640293314406998,16.307834385150862,0.07791475916,0.2298702637,0.07912185604606431,-0.1365894219710643,-0.05746756592499999,1.726317212421593
445,"(3,-1)",23.8880481675,2.0194715637,30.8109997614,12.641010703600267,1.068658329611017,16.304478919394437,0.07787072218,0.1868549818,0.07191420686781382,-0.11862795231781381,-0.04671374545,1.6495760362881422
446,"(3,-1)",15.9176549719,5.9672491377,30.9107685508,8.423260262416914,3.157732255552861,16.357274289105995,0.07783333024,0.08018134936,0.05410264377174487,-0.07414798111174487,-0.020045337339999997,1.3705056896030778
447,"(3,-1)",11.9287457789,5.9447294215,30.8684625525,6.312420421052026,3.145815334943435,16.334886918920414,0.07777359857,0.3325442332,0.09611103038250401,-0.179247088682504,-0.08313605829999998,1.8650001770778437
451,"(3,-1)",13.9254899875,3.9681252719,30.9152435205,7.369051952279636,2.0998414639652085,16.359642341090794,0.07749356057,0.3086597335,0.09188640540750048,-0.16905133878250048,-0.077164933375,1.8397861798248252
452,"(3,-1)",9.9865965257,23.8802323771,30.8093299993,5.284679296053288,12.63687476543526,16.30359531934346,0.0773609212,0.1994122297,0.0735631820033966,-0.12341623942839659,-0.049853057425,1.6776903345847405
455,"(3,-1)",5.9347441781,15.9279443332,30.8158501847,3.140531371690666,8.428705157931795,16.307045652868116,0.07734600343,0.2131814493,0.07584509185472724,-0.12914045417972725,-0.05329536232500001,1.7026870298618835
503,"(3,-1)",19.9242817048,13.9194920978,30.8813996611,10.543475822130446,7.365878005736784,16.341732941966733,0.0762893572,0.3177818737,0.09236476081653577,-0.17181022924153577,-0.079445468425,1.8601274741868559
505,"(3,-1)",13.9150028738,7.9407865498,30.8728821867,7.36350241070127,4.202083278934214,16.337225688619657,0.07596573128,0.1504210957,0.06419312045943394,-0.10179839438443394,-0.037605273925,1.5858147050004243
506,"(3,-1)",21.8884725894,15.9116404267,30.9725892369,11.582880876157562,8.420077502163025,16.389988387353554,0.0757823881,0.09722676988,0.05517015420808902,-0.07947684667808902,-0.024306692470000002,1.4405768448339078
507,"(3,-1)",17.8869024796,3.9781711479,30.9983132511,9.465341166152761,2.105157512608137,16.40360094944158,0.07563047025,0.174355959,0.06789491786153386,-0.11148390761153386,-0.04358898975,1.6420066644589832
512,"(3,-1)",15.9185512949,1.9972425981,31.0031944482,8.423734576122136,1.0568952675931724,16.406183967708905,0.07494478811,0.08388648773,0.052231628120620245,-0.07320325005312024,-0.020971621932499997,1.4015119322734786
513,"(3,-1)",9.9190036038,11.9370335602,31.2242125953,5.248910662164313,6.3168061260450745,16.523141734353988,0.07491014763,0.1646842292,0.065668456384817,-0.106839513684817,-0.04117105730000001,1.6269533283794233
515,"(3,-1)",5.966268956,11.9324556023,31.1348158316,3.1572135657346605,6.314383575051843,16.47583500427395,0.07468907885,0.2826718986,0.08514526130754407,-0.1558132359575441,-0.07066797465000002,1.8299695551435071
516,"(3,-1)",10.0054764109,15.9848844907,30.9170796658,5.294670101045914,8.45883659166699,16.36061398733949,0.07458573378,0.2345189903,0.07703210784649578,-0.13566185542149578,-0.058629747575,1.7611079225799362
517,"(3,-1)",11.9420555251,9.9135698244,30.9872399398,6.319463635424195,5.246035229936666,16.397741205452192,0.07436752971,0.1989933932,0.07092633604276047,-0.12067468434276046,-0.049748348299999995,1.701408687881571
518,"(3,-1)",14.0031062976,11.9409639236,30.9792544837,7.410124734780256,6.318885984786989,16.393515484065272,0.0741343304,0.2495732552,0.07915917104293,-0.14155248484292998,-0.06239331379999999,1.788200697126585
520,"(3,-1)",7.943907115,13.9033383721,31.2125432547,4.203734610923244,7.357329822224892,16.516966585242006,0.0739734847,0.1585595647,0.06385448754928055,-0.10349437872428055,-0.039639891175,1.6207847356758973
525,"(3,-1)",15.6440787062,4.3066198967,33.1210915004,8.278489937159879,2.2789651054282847,17.52692682280779,0.0735103821,0.08446922558,0.05111639140936316,-0.07223369780436316,-0.021117306395,1.413122010626358
540,"(3,-1)",19.6740444675,15.5463973856,33.0979663137,10.411055978827708,8.226799208365788,17.51468950100788,0.0726945679,0.1167843941,0.055819710666151545,-0.08501580919115154,-0.02919609852499999,1.52304281366876
541,"(3,-1)",7.9131141905,17.9959393899,30.925329223,4.187439697020264,9.523041014232648,16.36497946500991,0.07262111277,0.2664860753,0.08070878480170818,-0.14733030362670818,-0.066621518825,1.8254556054670021
552,"(3,-1)",11.9702990976,14.0236595788,30.9324565346,6.334409490346161,7.421001062800927,16.368751075883758,0.0712199348,0.2562665071,0.07784591595971235,-0.14191254273471235,-0.064066626775,1.8229927798416097
554,"(3,-1)",9.8736618366,19.9713973348,30.7809798928,5.224916832259233,10.568408339804586,16.288593089056505,0.07041067354,0.2780255235,0.08080955589349342,-0.15031593676849342,-0.069506380875,1.8601257624359309
557,"(3,-1)",12.0972582309,7.5976658314,33.0600649934,6.401593370406675,4.020511614162435,17.49463298604134,0.06789877189,0.1493138603,0.057332437018237564,-0.09466090209323756,-0.037328465075,1.6510880579370057
558,"(3,-1)",16.373191369,12.0108119449,33.0403184235,8.664319742506837,6.355847965886803,17.48418355125642,0.0676212493,0.1566459613,0.05833372221309217,-0.09749521253809218,-0.039161490325000006,1.6713353586788735
559,"(3,-1)",7.6465163996,20.1725270797,33.0057805181,4.046362221594369,10.67484161724382,17.465906878805832,0.05850914299,0.05075064172,0.03377714495053634,-0.046464805380536336,-0.012687660429999997,1.375628563295683
560,"(3,-1)",12.3307882172,16.661536114,32.9478584677,6.525172117223096,8.816905210449375,17.435255849724392,0.0482254118,0.1068888759,0.036160268014287095,-0.0628824869892871,-0.026722218975000003,1.7389939412075688
562,"(3,-1)",1.948099768,21.8939540172,30.802090079,1.0308900018241391,11.585781522832626,16.299764118511824,0.0302439289,0.02799007366,0.013094456386567584,-0.020091974801567585,-0.006997518415000001,1.534387851501657
563,"(3,-1)",21.9055517813,21.8942056967,30.8098819038,11.591918795291972,11.58591470588848,16.303887374627465,0.03001418026,0.01554052941,0.010913078735960877,-0.014798211088460876,-0.003885132352499999,1.3560069936724342
564,"(3,-1)",21.9152081382,1.9861132425,30.8054424543,11.597028719303962,1.0510058662374278,16.301538119123034,0.03000001831,0.01941732907,0.011552667815035143,-0.016407000082535143,-0.004854332267500001,1.4201914523312409
566,"(3,-1)",7.9889155674,17.5313974598,35.2876086512,4.227552058232102,9.277216011306939,18.67339832607848,0.02325064298,0.157882908,0.031752080924020806,-0.0712228079240208,-0.039470727,2.243091030614625
567,"(3,-1)",10.7250236719,11.8671992793,35.3613670107,5.67543811374702,6.279851416051808,18.712429569040726,0.02219980502,0.1328865112,0.027182570779542392,-0.06040419857954239,-0.0332216278,2.2221665150598118
568,"(3,-1)",11.5263729662,20.790076385,33.1653144524,6.099493898277404,11.001634636228056,17.5503286012058,0.01851651731,0.05060642394,0.01215547048274342,-0.024807076467743418,-0.012651605984999998,2.040815820577321
569,"(3,-1)",13.786792615,12.05362303,35.2676189142,7.295656463538154,6.378502616496481,18.662820212805794,0.01750021781,0.03354319902,0.0089774745347336,-0.0173632742897336,-0.008385799755,1.9340934048384735
570,"(3,-1)",9.8806243203,16.4775866337,35.2020663336,5.228601219964675,8.719563337514037,18.62813128103528,0.01705220399,0.08630688922,0.01762814747516443,-0.03920486978016443,-0.021576722305,2.2239926138239174
571,"(3,-1)",12.1514795376,11.9028718664,33.6965152848,6.43028605025862,6.298728536199687,17.831427976133615,0.01649138664,0.1232247717,0.023605286683453644,-0.05441147960845365,-0.030806192925000003,2.3050548098868844
572,"(3,-1)",10.5009272389,9.8065156236,35.4075446274,5.556851388354959,5.1893845865400525,18.736865711452964,0.01224744585,0.01915786748,0.005061412084754885,-0.009850878954754885,-0.00478946687,1.9462708804971658
573,"(3,-1)",14.180368293,10.2031863212,35.3188350158,7.503927743108142,5.399293679949712,18.68992260660468,0.01037047704,0.01488774079,0.003897300647647298,-0.007619235845147298,-0.0037219351975,1.955003355911697
574,"(3,-1)",14.4848714015,14.6446459766,35.415385199,7.665063848780641,7.749612912807988,18.74101476326427,0.009907748797,0.02032981964,0.0047005844506229875,-0.009783039360622987,-0.005082454909999999,2.0812389317516464
575,"(3,-1)",20.5436573767,7.1139665224,35.9436006564,10.871235312698191,3.764548962901884,19.020534345776035,0.0002187311256,0.002308411302,0.00038701513678770263,-0.0009641179622877027,-0.0005771028255000001,2.4911634472234354
577,"(3,-1)",7.4372309728,3.6568650177,35.7408617728,3.935613143154143,1.9351296307774024,18.913249548807553,0.0001920381009,-0.004363041602,-0.0007253382699302224,0.0018160986704302226,0.0010907604005,-2.5037954644319695
583,"(3,-1)",7.7237401448,3.8487156573,36.315386941,4.087227267696101,2.036652617154149,19.21727517491897,0.000151959618,-0.002412838716,-0.00040089732649351446,0.0010041070054935145,0.0006032096790000001,-2.504648794433301
585,"(3,-1)",6.5086497246,3.8334890613,35.8874629003,3.444229108119054,2.028595049551063,18.990827524575728,0.0001456458114,-0.004911640858,-0.0008174491917129716,0.0020453594062129717,0.0012279102145000003,-2.502124201660661
587,"(3,-1)",19.4263659255,23.7399318597,35.7297054645,10.279990138767415,12.562630928946895,18.907345884697193,0.0001428935515,-0.002401635701,-0.0003991512277977748,0.0009995601530477748,0.00060040892525,-2.5042141510189464
598,"(3,-1)",1.2970976924,20.747761351,36.1692013608,0.686394539155,10.979242484555952,19.139917097312015,0.0001057109142,-0.00169990336,-0.00028263864575962756,0.0007076144857596276,0.00042497584,-2.503601317002574
613,"(3,-1)",2.4498032442,10.5595733828,37.5006912138,1.2963800480685237,5.587885591215174,19.844511184090837,9.093373925e-05,-0.0006697406597,-0.0001110954719558454,0.0002785306368808454,0.000167435164925,-2.5071286162909203
614,"(3,-1)",22.306045757,7.9624504953,36.2891608429,11.803851080343161,4.213547345191427,19.2033969214731,8.980741274e-05,-0.002130318951,-0.0003545360414033306,0.0008871157791533306,0.00053257973775,-2.502187861188763
616,"(3,-1)",0.5058267279,21.799241036,36.3007080601,0.26767197707891177,11.535661571603292,19.209507445664883,8.360542522e-05,-0.002997176062,-0.0004990703648010802,0.0012483643803010802,0.0007492940155,-2.5013795014629934
619,"(3,-1)",20.9462166397,0.2143925284,36.2840428006,11.084260500722541,0.1134516402207989,19.200688570123415,7.147746186e-05,-0.002828509263,-0.0004710647422099906,0.0011781920579599908,0.0007071273157500001,-2.501125540477784
620,"(3,-1)",23.7697038041,22.2390448816,36.4111570638,12.578385563448153,11.76839574396979,19.26795454139174,6.981484683e-05,-0.002025131203,-0.00033718199554476163,0.0008434647962947616,0.00050628280075,-2.5015119651689406
631,"(3,-1)",6.1655786177,6.1396902618,37.8586710406,3.262683696622475,3.248984168652009,20.033945950402483,6.009316771e-05,-0.004706200635,-0.000784102058394086,0.001960652217144086,0.0011765501587499999,-2.500506402393184
634,"(3,-1)",23.6355290031,19.0020203507,36.969268473,12.507383316479228,10.055436131028507,19.563294380294828,5.602255649e-05,-0.002073795904,-0.00034539714205436035,0.0008638461180543604,0.000518448976,-2.501022773136912
636,"(3,-1)",22.1701878816,21.2574031215,36.5289904467,11.731958188757472,11.248933295237473,19.330309282308033,5.483493721e-05,-3.94646612e-05,-6.350196874997228e-06,1.621636217499723e-05,9.866165300000001e-06,-2.55367864874336
645,"(3,-1)",2.0971166469,8.8583614372,37.1124062904,1.1097463381804444,4.687642998658778,19.63903965128374,4.440941699e-05,-0.0008030538336,-0.00013368240121463718,0.0003344458596146372,0.0002007634584,-2.5017942270326152
649,"(3,-1)",1.5430551168,21.8860499307,37.4135051941,0.8165496030040589,11.581598860383686,19.798374329354772,4.312200294e-05,-0.00305130862,-0.0005083991833380155,0.0012712263383380155,0.0007628271549999999,-2.5004492139257133
660,"(3,-1)",1.900202749,19.074279173,37.9669369078,1.0055439908983368,10.093673853077584,20.091237780045212,3.888704018e-05,-0.0006318675515,-0.00010518310126749863,0.00026314998914249866,0.00015796688787500003,-2.501827631733953
662,"(3,-1)",1.7135575682,18.6976039184,37.8433813399,0.9067756146909337,9.894345892425775,20.025854989230254,3.851490628e-05,-0.003601267315,-0.0006000850993500844,0.0015004019281000844,0.00090031682875,-2.500315254828154
666,"(3,-1)",21.2674877083,4.9303104502,37.6672281736,11.254269828753577,2.609007933006566,19.932638747992897,3.655872523e-05,-0.0006588771536,-0.0001096972334233595,0.0002744165218233595,0.00016471928840000003,-2.501581063255182
668,"(3,-1)",21.2534263031,2.8979353914,37.2577605443,11.246828853568225,1.5335213678474107,19.715957809957896,3.578339764e-05,-0.002508364607,-0.0004179492002877424,0.0010450403520377424,0.0006270911517499999,-2.5004004106677824
675,"(3,-1)",2.8382958258,5.8838356157,36.7985103721,1.5019614688627223,3.113591720627887,19.47293308471857,3.328979131e-05,0.0009360542717,0.0001561079583596506,-0.0003901215262846506,-0.00023401356792500003,2.499049570463704
693,"(3,-1)",4.9045855255,3.8888902124,37.1273453683,2.5953948891026926,2.0579120761719185,19.646945070860575,2.81855957e-05,-0.001349057445,-0.0002247679559500565,0.0005620323172000565,0.00033726436125000006,-2.5005001928519572
700,"(3,-1)",22.7589866902,0.9976085545,37.1398659129,12.04353710008544,0.5279117124602428,19.6535706577312,2.587044557e-05,-0.001817466498,-0.0003028461086760708,0.0007572127331760708,0.0004543666245,-2.5003218185180582
701,"(3,-1)",22.7423030832,10.2517791097,38.3316822959,12.034708515465093,5.425007876238967,20.284252727215907,2.544907016e-05,-0.0006695780652,-0.0001115331241085355,0.0002789276404085355,0.0001673945163,-2.5008502419165133
703,"(3,-1)",23.8527240187,6.0752110967,37.2848347209,12.622317969060159,3.214863263901941,19.73028484721904,2.449269133e-05,-0.003704952063,-0.0006174327002933804,0.0015436707160433804,0.0009262380157500001,-2.5001440890802953
705,"(3,-1)",18.620722632,22.4001554279,37.5804645436,9.853662067716682,11.853651773510622,19.8867254122602,2.269371058e-05,-0.004062753586,-0.000677073368739162,0.001692761765239162,0.0010156883965000002,-2.5001157088653523
707,"(3,-1)",21.459256242,7.3260539184,38.0884716173,11.355749366559161,3.87678077958845,20.1555511786484,2.182996668e-05,-0.0008543447887,-0.00014234184011198647,0.00035592803728698647,0.000213586197175,-2.5005159200342115
720,"(3,-1)",2.4343249056,7.9674714884,38.1745247759,1.2881892640185004,4.216204340316134,20.2010885491072,1.460293884e-05,-0.001264250581,-0.00021068338047611137,0.0005267460257261114,0.00031606264525,-2.5001783459888864
722,"(3,-1)",19.4809466535,0.2109802537,38.3168863893,10.308873016180437,0.11164594221216002,20.276423070628287,1.402806266e-05,-0.0006000170142,-9.997940790492121e-05,0.0002499836614549212,0.00015000425355000003,-2.500351489305194
724,"(3,-1)",3.2696797344,4.877210024,37.7702650675,1.7302400024514384,2.5809083975713865,19.987163524128757,1.364007259e-05,-0.00147131592,-0.00024519696216616796,0.0006130259421661679,0.00036782897999999994,-2.5001367747399956
730,"(3,-1)",23.1255048986,1.1768328817,37.7914765062,12.237490183357945,0.6227531420569523,19.998388134099624,1.253829666e-05,-0.001715981702,-0.0002859775206305723,0.0007149729461305722,0.0004289954254999999,-2.5001019120456642
731,"(3,-1)",21.3195286157,22.8517874392,37.8514316221,11.281808690985256,12.092645141612545,20.03011501511197,1.236537443e-05,-0.002758569133,-0.00045974253701632075,0.0011493848202663208,0.0006896422832500001,-2.500061942768454
734,"(3,-1)",5.2310278302,5.2394435015,37.9825012943,2.7681407174301356,2.7725940988966893,20.099474098682965,1.216047741e-05,0.0009794855517,0.0001632660556880598,-0.00040813744361305974,-0.000244871387925,2.499830365185384
735,"(3,-1)",22.1609403562,3.0965037726,38.0747248222,11.727064609058388,1.6385992299877261,20.148276687958287,1.176914361e-05,-0.00137242766,-0.00022872045923024237,0.0005718273742302424,0.00034310691500000006,-2.5001146646641264
740,"(3,-1)",2.7987300319,6.6320803821,38.2635010681,1.4810241523988847,3.509545799196926,20.2481727752516,1.14041878e-05,-0.002468801536,-0.00041145033281426025,0.0010286507168142602,0.0006172003839999999,-2.500060480637941
745,"(3,-1)",3.7313524407,3.8510780617,38.1564145479,1.9745466775291607,2.0379027477256058,20.191505029165036,1.079516004e-05,-0.001748618937,-0.0002914213498071827,0.0007285760840571827,0.00043715473425000003,-2.5000779268205333
746,"(3,-1)",22.6410476471,1.5281155876,38.1961335188,11.981126446199207,0.808643944609545,20.21252340340651,1.059821894e-05,-0.001617735555,-0.00026960791033614766,0.0006740417990861477,0.0004044338887500001,-2.500081686200346
753,"(3,-1)",2.492894919,1.6854990516,37.9203121492,1.3191831803530594,0.8919276871339932,20.06656502032945,9.460919266e-06,0.0001706289031,2.845030185599896e-05,-7.110752763099896e-05,-4.2657225774999995e-05,2.499359338642848
754,"(3,-1)",1.0359568011,2.5764624852,37.8458173396,0.5482047306397032,1.3634052319581478,20.027144064757305,9.45025093e-06,-0.001814734121,-0.00030244355832226874,0.0007561270885722688,0.00045368353025,-2.5000601526006965
774,"(3,-1)",2.2527322947,6.507795982,38.5184550347,1.1920945926587576,3.443777326991143,20.383088604209977,7.567955282e-06,-0.001747822968,-0.0002912954520736454,0.0007282511940736455,0.00043695574200000006,-2.5000431310871574
790,"(3,-1)",20.0580684814,22.7152742869,38.26186084,10.614272735429612,12.020405492424535,20.24730480392037,6.399659499e-06,0.0003702264924,6.171074918573025e-05,-0.00015426737228573024,-9.25566231e-05,2.499846044996686
