Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Ti_d_proj,S_p_proj
-15.6421,83.19771021096408,87.66516231198526,0.0,-4.4674521010211805,7.594554890941437,0.021764133394394806
-15.592099999999999,86.96062398813214,92.63364086589677,0.0,-5.673016877764624,8.262070291125458,0.02049067100738307
-15.542100000000001,88.19682758246333,89.52051247616694,0.0,-1.3236848937036143,8.390678067459532,0.01998795051797924
-15.4921,78.46020633408057,85.99101489621759,0.0,-7.530808562137025,7.39377975082245,0.018598421760819793
-15.4421,71.13140399285734,87.88418809573422,0.0,-16.752784102876873,6.613328898731519,0.025102671377644322
-15.3921,80.72859700515221,97.21824191934569,0.0,-16.489644914193477,7.324718036670703,0.055598308896941465
-15.342099999999999,97.25221444638123,108.8880242802883,0.0,-11.635809833907075,8.665721319808332,0.10055754818656648
-15.292100000000001,104.84873206066321,119.01590899758149,0.0,-14.167176936918281,8.971952211924329,0.12738775876916736
-15.2421,104.21219429374824,118.90529715135403,0.0,-14.693102857605794,8.348285159502058,0.13865405947741535
-15.1921,96.19840107719122,98.53035945322475,0.0,-2.3319583760335263,7.192483304588144,0.15362847094041326
-15.1421,84.14420775560527,78.49738905405228,0.0,5.646818701552988,5.889504801284984,0.1741014666240715
-15.092099999999999,76.45344769003302,68.9792167793312,0.0,7.47423091070182,5.022456049584003,0.19325264730533265
-15.042100000000001,70.52471781195416,61.90056830737178,0.0,8.624149504582384,4.4486552398135055,0.2183513489488495
-14.9921,58.88169622451032,50.25308250454559,0.0,8.628613719964733,3.7961279087844604,0.24616598920959293
-14.9421,52.380279425120165,44.63082969233221,0.0,7.7494497327879515,3.947040580546561,0.31365054181834007
-14.8921,62.26332909272003,50.34190324230005,0.0,11.921425850419979,5.534507861837003,0.4204952403806827
-14.842099999999999,80.792339815162,59.680424380274076,0.0,21.11191543488792,7.405264704590382,0.4980995940005736
-14.792100000000001,98.2014136014832,73.17782873229173,0.0,25.023584869191467,8.797685213778589,0.6091463861335882
-14.7421,110.34057723936128,86.74616363004576,0.0,23.594413609315524,9.739243520735052,0.8258143117467354
-14.6921,109.60644663102116,93.60178615218095,0.0,16.004660478840208,9.583278536323075,0.9221558606512634
-14.6421,100.8572002436371,94.53470100798042,0.0,6.322499235656679,8.697712338261756,0.8164440750001472
-14.592099999999999,93.45995758248628,92.91054950834064,0.0,0.5494080741456457,7.85039305380109,0.6538913541974152
-14.542100000000001,86.85665892214746,93.19506747960344,0.0,-6.338408557455978,6.871927461117937,0.604635209513444
-14.4921,80.86481880449654,104.08244298303545,0.0,-23.217624178538912,5.81123891397131,0.5974596161185097
-14.4421,76.62044423696028,108.52348470430246,0.0,-31.90304046734218,4.991069880918246,0.5167351790337216
-14.3921,68.67257826173238,87.72937072034944,0.0,-19.056792458617053,3.8927681121135045,0.33064940789913955
-14.342099999999999,60.65365037180828,65.30386025550902,0.0,-4.6502098837007395,2.8718105958007114,0.20659168579277562
-14.292100000000001,48.8027856546657,57.79176931834993,0.0,-8.98898366368423,2.1459767056063876,0.1739494121019898
-14.2421,37.00852715160215,57.5190902811973,0.0,-20.51056312959515,1.5200865799417609,0.1329892246706893
-14.1921,31.589965739150063,49.94811293144144,0.0,-18.35814719229138,1.0777573004461845,0.09050674267881273
-14.1421,25.35604753686856,34.5604994183673,0.0,-9.204451881498741,0.6841237470027589,0.05679693446144683
-14.092099999999999,14.877635393731882,19.780654152083805,0.0,-4.903018758351923,0.31424520668425415,0.026827149799928347
-14.042100000000001,5.2978000668985565,8.150814627534674,0.0,-2.853014560636117,0.0914441545636415,0.00803050899548609
-13.9921,0.9347475340888957,1.9197277880421115,0.0,-0.9849802539532159,0.01430279189027872,0.0012769120425330776
-13.9421,0.06982214481506305,0.2332510361651059,0.0,-0.16342889135004285,0.0010091921726852965,9.079253792308187e-05
-13.8921,0.001994076306759652,0.013735277155287273,0.0,-0.011741200848527622,2.7816855922923604e-05,2.514008283387924e-06
-13.842099999999999,0.0,0.0003252619500635247,0.0,-0.0003252619500635247,0.0,0.0
-13.792100000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.7421,0.0,0.0,0.0,0.0,0.0,0.0
-13.6921,0.0,0.0,0.0,0.0,0.0,0.0
-13.6421,0.0,0.0,0.0,0.0,0.0,0.0
-13.592099999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.542100000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.4921,0.0,0.0,0.0,0.0,0.0,0.0
-13.4421,0.0,0.0,0.0,0.0,0.0,0.0
-13.3921,0.0,0.0,0.0,0.0,0.0,0.0
-13.342099999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.292100000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.2421,0.0,0.0,0.0,0.0,0.0,0.0
-13.1921,0.0,0.0,0.0,0.0,0.0,0.0
-13.1421,0.0,0.0,0.0,0.0,0.0,0.0
-13.092099999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.042100000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.9921,0.0,0.0,0.0,0.0,0.0,0.0
-12.9421,0.0,0.0,0.0,0.0,0.0,0.0
-12.8921,0.0,0.0,0.0,0.0,0.0,0.0
-12.842099999999999,0.0,0.0,0.0,0.0,0.0,0.0
