Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Zr_d_proj,S_p_proj
-16.421599999999998,0.0,0.0,0.0,0.0,0.0,0.0
-16.3716,0.0,0.0,0.0,0.0,0.0,0.0
-16.3216,0.0,0.00010393821630078751,0.0,-0.00010393821630078751,0.0,0.0
-16.2716,0.0011041026530716194,0.004529661380301796,0.0,-0.0034255587272301767,1.3955188381702198e-05,1.5423979486848986e-07
-16.221600000000002,0.03772316988066775,0.07907609258725162,0.0,-0.041352922706583875,0.00047651943023609426,5.27527645910369e-06
-16.171599999999998,0.4849671888757694,0.6650293693744214,0.0,-0.18006218049865197,0.0061200800521204295,6.7940365272598e-05
-16.1216,2.5026648569491794,2.766177877004855,0.0,-0.26351302005567545,0.0315066930973762,0.00035224552462507683
-16.0716,5.8849995628896075,5.929714715724611,0.0,-0.04471515283500338,0.07371349685237086,0.000838529994834591
-16.0216,8.056522865561872,7.806785009286422,0.0,0.2497378562754502,0.1001816500798292,0.001187713363242901
-15.9716,8.855675795912113,8.43895062600119,0.0,0.41672516991092223,0.1097342629990442,0.0014029159145348114
-15.9216,9.425060378025531,9.04455046283641,0.0,0.3805099151891209,0.11757346248934789,0.0015791212465684804
-15.871599999999999,9.787442669741608,9.52957600359867,0.0,0.2578666661429381,0.1354587961992004,0.0016258507668360023
-15.8216,10.907772498096325,10.855719538262225,0.0,0.052052959834099966,0.31728587159622285,0.0016917570514273284
-15.7716,15.487422285268883,15.62741267403953,0.0,-0.13999038877064685,1.1680786595854535,0.001943257681307162
-15.7216,24.94932438723219,21.605777026276446,0.0,3.3435473609557427,2.952028384475155,0.0027213596450090757
-15.6716,36.40352290110149,25.838579670274783,0.0,10.564943230826707,5.524369692240105,0.003997009034963654
-15.621599999999999,44.36172572922467,32.403072994429856,0.0,11.958652734794818,8.12258531805833,0.004856995663665041
-15.5716,44.573424217681875,39.78197342621645,0.0,4.791450791465422,8.597117093347235,0.005279528746087605
-15.5216,43.385198618071065,47.721650224357845,0.0,-4.336451606286779,8.117130617049202,0.0059045535126131116
-15.4716,49.43092822707448,60.04545541790004,0.0,-10.614527190825555,9.070486414441863,0.00749902126535675
-15.4216,55.733377161005315,70.23924007740922,0.0,-14.505862916403906,9.952875732782779,0.010071356707798233
-15.371599999999999,62.13157491225743,70.74051242226653,0.0,-8.608937510009106,10.55491110747138,0.014515402518893581
-15.3216,71.06413804350382,74.31414403490778,0.0,-3.2500059914039667,11.571229141125567,0.020931234783308286
-15.2716,73.49174682780625,82.57998319945612,0.0,-9.08823637164987,11.683079948139971,0.02673397477996466
-15.2216,72.88748906414916,84.38336603352039,0.0,-11.495876969371224,11.341657589525411,0.03749092684559306
-15.1716,82.31661282784526,85.59447883964212,0.0,-3.27786601179686,12.629786410353509,0.06865141524724466
-15.121599999999999,97.53616508966947,95.74287611893426,0.0,1.7932889707352047,14.946884658620942,0.148770792217608
-15.0716,105.74180213127894,108.98544442045093,0.0,-3.243642289171987,15.74901911030431,0.29391082188496565
-15.0216,101.0360847377793,108.22302385002173,0.0,-7.1869391122424275,14.150894863854614,0.43216715539436323
-14.9716,91.1580041817835,98.48356895616188,0.0,-7.325564774378378,12.378618853467783,0.43979960027028886
-14.9216,84.95930885888455,93.40837637682218,0.0,-8.449067517937621,11.749196546052264,0.3538364351330141
-14.871599999999999,84.36906971337335,93.15677756313003,0.0,-8.787707849756686,11.609075716910997,0.3150689076826823
-14.8216,81.9741182568796,93.88645715652254,0.0,-11.912338899642933,11.161093709308524,0.24821193046217638
-14.7716,82.32894875742903,91.81913973145211,0.0,-9.49019097402308,11.422780782336304,0.16497734963672658
-14.7216,90.18797911136085,89.22565668908649,0.0,0.9623224222743545,12.663948742145891,0.1323418661270706
-14.6716,99.24693973245289,86.2679923170084,0.0,12.97894741544448,13.64912142705559,0.12528792456718138
-14.621599999999999,103.52584759207886,81.9656029970283,0.0,21.560244595050563,13.89249261735386,0.11559498029564641
-14.5716,100.8583680043835,75.98680459570195,0.0,24.87156340868154,13.516089978667543,0.11884995162679546
-14.5216,103.22818619216496,76.09894954548933,0.0,27.129236646675622,14.181677201996433,0.13547366989549892
-14.4716,105.22737983438378,80.66742274554791,0.0,24.559957088835873,14.907978332885524,0.1168556331920608
-14.4216,95.82967148287469,80.17496867734714,0.0,15.654702805527549,13.573899985267722,0.0787424069552794
-14.371599999999999,79.53661437370175,76.81117505235474,0.0,2.725439321347011,10.897663939180848,0.05717200230756839
-14.3216,69.9855380839037,83.16017207544648,0.0,-13.174633991542777,9.056289307846185,0.05393105698617817
-14.2716,68.25099848989404,90.17503430785578,0.0,-21.924035817961737,8.22245588801552,0.05373403455054292
-14.2216,68.76440619037359,81.86293606384243,0.0,-13.098529873468834,7.810174413560233,0.050881947934492244
-14.1716,66.54091523666081,67.94196843578708,0.0,-1.4010531991262667,7.178964167992196,0.04250193680055252
-14.121599999999999,62.46951904701655,56.25873150763779,0.0,6.210787539378757,6.353827150246136,0.031905825663067794
-14.0716,63.17849866127982,45.2083654228869,0.0,17.97013323839292,5.859084274030499,0.026187440362437732
-14.0216,62.84322460711462,41.14070106297263,0.0,21.70252354414199,5.131992775816265,0.021576577226397643
-13.9716,52.329844997255655,41.928505605921835,0.0,10.40133939133382,3.7630041025879675,0.015426858182676476
-13.9216,39.139502845742214,40.45303537001907,0.0,-1.3135325242768587,2.4049560682392883,0.010559772770727952
-13.871599999999999,34.3298981041557,37.25399495878973,0.0,-2.92409685463403,1.7250823677019704,0.008709086279891256
-13.8216,30.859378527806,31.2865744210056,0.0,-0.42719589319959894,1.3584210931996932,0.008046948733947859
-13.7716,23.70094045502391,22.795819754842363,0.0,0.9051207001815484,0.9576995173598861,0.0069616237232613485
-13.7216,17.890671780003608,16.618729026557954,0.0,1.2719427534456536,0.6255972080473218,0.005572712530620481
-13.6716,12.188306222879602,11.025611909923226,0.0,1.1626943129563756,0.3566709168062221,0.003674775131398806
-13.621599999999999,5.0858491208132515,4.511672629685133,0.0,0.5741764911281182,0.1322370008273144,0.001483959539746418
-13.5716,0.9793750801611736,0.8597024801373933,0.0,0.11967260002378033,0.024071429578672345,0.00028152365562781874
-13.5216,0.0760046202605073,0.06641311250447883,0.0,0.009591507756028475,0.001825135292138644,2.1719352912304144e-05
-13.4716,0.002221588368604713,0.001935726154427643,0.0,0.0002858622141770702,5.26208632922703e-05,6.327511931784989e-07
-13.4216,0.0,0.0,0.0,0.0,0.0,0.0
-13.371599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.3216,0.0,0.0,0.0,0.0,0.0,0.0
-13.2716,0.0,0.0,0.0,0.0,0.0,0.0
-13.2216,0.0,0.0,0.0,0.0,0.0,0.0
-13.1716,0.0,0.0,0.0,0.0,0.0,0.0
-13.121599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.0716,0.0,0.0,0.0,0.0,0.0,0.0
-13.0216,0.0,0.0,0.0,0.0,0.0,0.0
-12.9716,0.0,0.0,0.0,0.0,0.0,0.0
-12.9216,0.0,0.0,0.0,0.0,0.0,0.0
-12.871599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.8216,0.0,0.0,0.0,0.0,0.0,0.0
-12.7716,0.0,0.0,0.0,0.0,0.0,0.0
-12.7216,0.0,0.0,0.0,0.0,0.0,0.0
-12.6716,0.0,0.0,0.0,0.0,0.0,0.0
-12.621599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.5716,0.0,0.0,0.0,0.0,0.0,0.0
-12.5216,0.0,0.0,0.0,0.0,0.0,0.0
-12.4716,0.0,0.0,0.0,0.0,0.0,0.0
-12.4216,0.0,0.0,0.0,0.0,0.0,0.0
-12.3716,0.0,0.0,0.0,0.0,0.0,0.0
-12.3216,0.0,0.0,0.0,0.0,0.0,0.0
-12.2716,0.0,0.0,0.0,0.0,0.0,0.0
-12.221599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.1716,0.0,0.0,0.0,0.0,0.0,0.0
-12.1216,0.0,0.0,0.0,0.0,0.0,0.0
-12.0716,0.0,0.0,0.0,0.0,0.0,0.0
-12.0216,0.0,0.0,0.0,0.0,0.0,0.0
-11.971599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-11.9216,0.0,0.0,0.0,0.0,0.0,0.0
-11.8716,0.0,0.0,0.0,0.0,0.0,0.0
-11.8216,0.0,0.0,0.0,0.0,0.0,0.0
-11.7716,0.0,0.0,0.0,0.0,0.0,0.0
-11.721599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-11.6716,0.0,0.0,0.0,0.0,0.0,0.0
-11.6216,0.0,0.0,0.0,0.0,0.0,0.0
-11.5716,0.0,0.0,0.0,0.0,0.0,0.0
-11.5216,0.0,0.0,0.0,0.0,0.0,0.0
-11.471599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-11.4216,0.0,0.0,0.0,0.0,0.0,0.0
-11.3716,0.0,0.0,0.0,0.0,0.0,0.0
-11.3216,0.0,0.0,0.0,0.0,0.0,0.0
-11.2716,0.0,0.0,0.0,0.0,0.0,0.0
-11.221599999999999,0.0,0.0,0.0,0.0,0.0,0.0
-11.1716,0.0,0.0,0.0,0.0,0.0,0.0
-11.1216,0.0,0.0,0.0,0.0,0.0,0.0
-11.0716,0.0,0.0,0.0,0.0,0.0,0.0
-11.0216,0.0,0.0,0.0,0.0,0.0,0.0
-10.971599999999999,0.0,0.0,0.0,0.0,0.0,0.0
