Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,V_d_proj,S_p_proj
-7.8529,26.85836060303449,27.749004401103758,0.0,-0.8906437980692665,7.066522612458552,0.312863926911058
-7.802899999999999,29.26095413870088,29.78789484154011,0.0,-0.5269407028392301,7.6429777853806495,0.4362095926072266
-7.7529,31.06818915376236,32.91591922417152,0.0,-1.8477300704091562,8.042304322976513,0.6143760762260605
-7.7029,34.75738946944732,35.64878502144774,0.0,-0.8913955520004251,8.909673918665408,0.8942572311819306
-7.652900000000001,39.721716287385846,37.03564493501236,0.0,2.6860713523734887,10.066063689997772,1.372517718186363
-7.6029,43.36336155782254,42.446046200668796,0.0,0.9173153571537469,10.82576086010085,2.1205584562975806
-7.5529,49.60312276106913,52.54888678788357,0.0,-2.9457640268144374,12.25430114407676,3.013824444013199
-7.5029,59.2724448647234,59.03251910352312,0.0,0.23992576120027564,14.542154300663569,3.899370666300423
-7.4529,66.76721832170568,62.26407993246705,0.0,4.503138389238636,16.053988194383386,5.156790296116832
-7.402900000000001,69.12245365241587,65.44483872399303,0.0,3.677614928422841,16.220043662881608,6.287297351584105
-7.3529,67.51054413892246,64.69591262423006,0.0,2.814631514692394,15.753759061372847,5.948874367436161
-7.3029,67.80897389893987,64.36058886693435,0.0,3.4483850320055183,15.933230774417165,4.9901023446871555
-7.2529,73.90979627542774,69.99503410803673,0.0,3.914762167391004,17.57450674263595,4.110326691357617
-7.2029,87.35268555492317,78.78279312019538,0.0,8.569892434727791,20.90498740954892,3.8446804258228244
-7.152900000000001,98.68278645402009,85.53291278221558,0.0,13.149873671804514,23.410949826463213,4.278984311487091
-7.1029,94.58469875663322,91.9490114517004,0.0,2.6356873049328158,21.911387340619783,3.9247073178949874
-7.0529,92.8324529344354,97.66318568338698,0.0,-4.83073274895159,20.7459540290305,2.6480690815916033
-7.0029,101.02317712414532,90.72698349134292,0.0,10.2961936328024,21.897573065707007,1.7189360251654648
-6.9529,96.1389152023959,73.30306238544631,0.0,22.835852816949597,20.85403789691306,1.4273287257401615
-6.902900000000001,73.74527252113904,65.78506776592215,0.0,7.960204755216893,16.657920589958948,1.2617033190810951
-6.8529,60.420501611648405,69.65906267249483,0.0,-9.238561060846422,14.353518526623462,1.0440663605958145
-6.8029,63.254151684485166,69.50197908966912,0.0,-6.247827405183955,15.387224556996014,0.9879934979404239
-6.7529,69.04532413932071,68.67871183717024,0.0,0.3666123021504717,17.049253255342123,1.0281371989827681
-6.7029,72.88058509494357,70.43364203691638,0.0,2.4469430580271876,17.800137548636542,1.050072748524143
-6.652900000000001,74.16802492275008,71.30903567377104,0.0,2.858989248979043,17.030258156524507,1.0240541228344737
-6.6029,77.41985835052617,76.31921586157301,0.0,1.1006424889531559,16.899715896430177,1.0245958111103497
-6.5529,82.42279892173465,86.44168203741872,0.0,-4.018883115684062,17.90328135335466,1.0653576882074913
-6.5029,83.93623264106031,91.30016671600515,0.0,-7.3639340749448365,18.38807292796538,1.1587914338658045
-6.4529,75.96208829402352,81.80914406776945,0.0,-5.847055773745936,17.128976778348655,1.2391083564631264
-6.402900000000001,65.20311754669035,66.07590418210411,0.0,-0.8727866354137603,15.235111805482447,1.4188433832863212
-6.3529,61.343022328441116,55.0292822352077,0.0,6.313740093233413,14.544298652335382,2.282681623462624
-6.3029,60.684798677979714,51.91232392040355,0.0,8.772474757576163,14.1318594519695,4.393396983653851
-6.2529,57.63106677654613,56.750481268699396,0.0,0.8805855078467317,13.085422509857983,6.80447678560387
-6.2029,58.11957713708412,65.3702857089199,0.0,-7.250708571835773,13.837153362656903,7.147572651226751
-6.152900000000001,68.67701315127555,76.01448572866629,0.0,-7.337472577390741,18.58523983860297,5.485755435728622
-6.1029,89.62727181403538,96.82187774193989,0.0,-7.1946059279045045,26.49007743534931,4.598370442161707
-6.0529,116.37201096073474,123.61351697898752,0.0,-7.241506018252778,35.29551743850994,4.899658745413425
-6.0029,138.01465122031814,140.59359033614138,0.0,-2.578939115823232,42.541186619786885,4.942780029964489
-5.9529,146.91253538940495,155.34636638263936,0.0,-8.433830993234409,45.842425014841425,5.015764637533865
-5.902900000000001,149.32217688677923,164.77098094427188,0.0,-15.448804057492652,46.85478941489562,5.101295910178834
-5.8529,143.57989464171436,156.40363483325677,0.0,-12.823740191542413,45.762449793976174,4.7678870827715825
-5.8029,134.4104259394365,139.24817759830063,0.0,-4.837751658864136,43.46010021932072,5.055254651850422
-5.7529,130.06636405792182,126.12393798979058,0.0,3.9424260681312404,42.033389743185566,6.091977892149599
-5.7029,134.66669221706002,124.45039434963864,0.0,10.216297867421375,43.61853465261343,6.8102906578777525
-5.6529,143.46521595205127,130.7063611331209,0.0,12.75885481893036,46.942449642277296,7.112955815786956
-5.6029,154.26163102506004,141.12307786049107,0.0,13.138553164568975,50.66396753151699,7.432990751952515
-5.5529,170.5967622628542,149.14046823042966,0.0,21.45629403242455,56.01046662041942,7.723947769798908
-5.5029,186.39905513469077,146.8233560060984,0.0,39.57569912859236,61.567591271650514,7.740726354692546
-5.4529,189.8593438718924,133.30218674074436,0.0,56.557157131148045,63.316156446533256,7.542377332316359
-5.4029,176.03430188222353,119.45417986921042,0.0,56.58012201301311,59.16242765840451,7.06927447045902
-5.3529,155.67751726015203,110.84196833527861,0.0,44.83554892487342,52.462723878253094,6.255214953079446
-5.3029,141.15778866634724,99.84437459060483,0.0,41.313414075742415,47.621547117677665,5.308410786659621
-5.2529,132.96290669704246,94.12961559660275,0.0,38.83329110043971,44.70986525617862,4.712370261773472
-5.2029,127.6640503855271,99.46226630341606,0.0,28.201784082111047,42.520453444541566,4.380936361342701
-5.1529,135.13688090202413,108.82691191839208,0.0,26.309968983632047,44.7966976035477,4.117860254631708
-5.1029,144.82870718402432,118.65814762645905,0.0,26.17055955756527,48.091512169160055,3.818353631012101
