Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,V_d_proj,S_p_proj
-15.9068,105.80009398153476,0.0,0.0,105.80009398153476,15.116217382026573,0.06920545193145114
-15.8568,109.06762716984682,0.0,0.0,109.06762716984682,15.30400008458177,0.10000352593694867
-15.8068,113.85367922027149,0.0,0.0,113.85367922027149,15.437732595272974,0.10939574849991661
-15.7568,113.72796687968813,0.0,0.0,113.72796687968813,14.67808290153344,0.09389335258962919
-15.706800000000001,100.83262347194423,0.0,0.0,100.83262347194423,12.190607990194763,0.08164615621652271
-15.6568,83.60337667235129,0.0,0.0,83.60337667235129,9.440080597877316,0.07116793975760108
-15.6068,71.66011223795023,0.0,0.0,71.66011223795023,7.55585194268142,0.0713621069227461
-15.5568,66.20890310740694,0.0,0.0,66.20890310740694,6.5387514641964835,0.08332301221930866
-15.5068,55.13592506452234,0.0,0.0,55.13592506452234,5.398548942352056,0.08876121334202415
-15.456800000000001,41.04682550484254,0.0,0.0,41.04682550484254,4.343838361551526,0.09338187770141801
-15.4068,37.07519944264065,32.31893034677034,0.0,4.756269095870316,4.249491403389458,0.10481343331593487
-15.3568,38.73116553085732,36.31571457801137,0.0,2.4154509528459513,4.537087885194156,0.1234609233469634
-15.3068,40.98460186405485,42.468503681838726,0.0,-1.4839018177838739,5.155446247200252,0.16275729743820452
-15.2568,54.286590544431334,51.99882868409477,0.0,2.287761860336566,7.599083442256658,0.28750684061040505
-15.206800000000001,79.83098289505958,66.72110448774205,0.0,13.109878407317524,11.350099291931027,0.6049216077933719
-15.1568,105.29123988379084,77.28728456337932,0.0,28.00395532041152,14.09241105601944,1.1462868184381523
-15.1068,122.8726436882144,73.72860011176641,0.0,49.144043576447984,14.932617628942658,1.827134534204719
-15.0568,128.6549133689603,66.03218986349466,0.0,62.62272350546564,14.614902939213222,2.2819275767139393
-15.0068,114.5052853405239,69.47804655710651,0.0,45.02723878341739,13.02456693015515,1.8844228928282667
-14.956800000000001,97.96507940331709,82.8053118754459,0.0,15.159767527871196,11.22340286225542,0.9827158286547719
-14.9068,90.55712357282013,95.48787841861413,0.0,-4.930754845793999,9.75899423258559,0.4068360677772603
-14.8568,85.22516921987902,99.30355163013154,0.0,-14.078382410252516,8.444991935016958,0.23431392782985314
-14.8068,71.70681113431621,86.3763638540824,0.0,-14.669552719766187,6.542623354074225,0.16879745980700253
-14.7568,49.99832339683676,61.60627899110386,0.0,-11.607955594267104,4.0660382669612884,0.10201773060719711
-14.706800000000001,30.614098361321545,39.96591549425535,0.0,-9.351817132933803,2.3075012589906847,0.06236366053722744
-14.6568,18.057550113111137,30.047824655671736,0.0,-11.990274542560599,1.2454460495631137,0.034291660940125666
-14.6068,19.486640019486707,28.742050866726427,0.0,-9.25541084723972,1.0472892697629645,0.022854709442549047
-14.5568,22.29712771027012,24.66476602241567,0.0,-2.367638312145548,1.0949672451268098,0.022443843365933493
-14.5068,12.037255952831975,13.93749240245803,0.0,-1.900236449626055,0.5793268909276983,0.012023688700425385
-14.456800000000001,2.5712230504591504,4.479097909468156,0.0,-1.9078748590090058,0.12289821662459961,0.002572017393088922
-14.4068,0.20763245547621037,0.7249013121768615,0.0,-0.5172688567006511,0.009898743185494068,0.0002078749572709949
-14.3568,0.006209740982124017,0.051713368812602356,0.0,-0.04550362783047834,0.0002955883548209647,6.220179770843969e-06
-14.3068,0.0,0.001430944279616517,0.0,-0.001430944279616517,0.0,0.0
-14.2568,0.0,1.3689534591841821e-11,0.0,-1.3689534591841821e-11,0.0,0.0
-14.206800000000001,0.0,0.0,0.0,0.0,0.0,0.0
-14.1568,0.0,0.0,0.0,0.0,0.0,0.0
-14.1068,0.0,0.0,0.0,0.0,0.0,0.0
-14.0568,0.0,0.0,0.0,0.0,0.0,0.0
-14.0068,0.0,0.0,0.0,0.0,0.0,0.0
-13.956800000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.9068,0.0,0.0,0.0,0.0,0.0,0.0
-13.8568,0.0,0.0,0.0,0.0,0.0,0.0
-13.8068,0.0,0.0,0.0,0.0,0.0,0.0
-13.7568,0.0,0.0,0.0,0.0,0.0,0.0
-13.706800000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.6568,0.0,0.0,0.0,0.0,0.0,0.0
-13.6068,0.0,0.0,0.0,0.0,0.0,0.0
-13.5568,0.0,0.0,0.0,0.0,0.0,0.0
-13.5068,0.0,0.0,0.0,0.0,0.0,0.0
-13.456800000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.4068,0.0,0.0,0.0,0.0,0.0,0.0
-13.3568,0.0,0.0,0.0,0.0,0.0,0.0
-13.3068,0.0,0.0,0.0,0.0,0.0,0.0
-13.2568,0.0,0.0,0.0,0.0,0.0,0.0
