Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Nb_d_proj,S_p_proj
-13.2803,0.0,0.0,0.0,0.0,0.0,0.0
-13.2303,0.0,0.0,0.0,0.0,0.0,0.0
-13.1803,0.0,0.0,0.0,0.0,0.0,0.0
-13.1303,0.0,0.0,0.0,0.0,0.0,0.0
-13.080300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.0303,0.0,0.0,0.0,0.0,0.0,0.0
-12.9803,0.0,0.0,0.0,0.0,0.0,0.0
-12.9303,0.0,0.0,0.0,0.0,0.0,0.0
-12.8803,0.0,0.0,0.0,0.0,0.0,0.0
-12.830300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.7803,0.0,0.0,0.0,0.0,0.0,0.0
-12.7303,0.0,0.0,0.0,0.0,0.0,0.0
-12.6803,0.0,0.0,0.0,0.0,0.0,0.0
-12.6303,0.0,0.0,0.0,0.0,0.0,0.0
-12.580300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.5303,0.0,0.0,0.0,0.0,0.0,0.0
-12.4803,0.0,0.0,0.0,0.0,0.0,0.0
-12.4303,0.0,0.0,0.0,0.0,0.0,0.0
-12.3803,0.0,0.0,0.0,0.0,0.0,0.0
-12.330300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.2803,0.0,0.0,0.0,0.0,0.0,0.0
-12.2303,0.0,0.0,0.0,0.0,0.0,0.0
-12.1803,0.0,0.0,0.0,0.0,0.0,0.0
-12.1303,0.0,0.0,0.0,0.0,0.0,0.0
-12.080300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.0303,0.0,0.0,0.0,0.0,0.0,0.0
-11.9803,0.0,0.0,0.0,0.0,0.0,0.0
-11.9303,0.0,0.0,0.0,0.0,0.0,0.0
-11.8803,0.0,0.0,0.0,0.0,0.0,0.0
-11.830300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.7803,0.0,0.0,0.0,0.0,0.0,0.0
-11.7303,0.0,0.0,0.0,0.0,0.0,0.0
-11.6803,0.0,0.0,0.0,0.0,0.0,0.0
-11.6303,0.0,0.0,0.0,0.0,0.0,0.0
-11.580300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.5303,0.0,0.0,0.0,0.0,0.0,0.0
-11.4803,0.0,0.0,0.0,0.0,0.0,0.0
-11.4303,0.0,0.0,0.0,0.0,0.0,0.0
-11.3803,0.0,0.0,0.0,0.0,0.0,0.0
-11.330300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.2803,0.0,0.0,0.0,0.0,0.0,0.0
-11.2303,0.0,0.0,0.0,0.0,0.0,0.0
-11.1803,0.0,0.0,0.0,0.0,0.0,0.0
-11.1303,0.0,0.0,0.0,0.0,0.0,0.0
-11.080300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.0303,0.0,0.0,0.0,0.0,0.0,0.0
-10.9803,0.0,0.0,0.0,0.0,0.0,0.0
-10.9303,0.0,0.0,0.0,0.0,0.0,0.0
-10.8803,0.0,0.0,0.0,0.0,0.0,0.0
-10.830300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.7803,0.0,0.0,0.0,0.0,0.0,0.0
-10.7303,0.0,0.0,0.0,0.0,0.0,0.0
-10.6803,0.0,0.0,0.0,0.0,0.0,0.0
-10.6303,0.0,0.0,0.0,0.0,0.0,0.0
-10.580300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.5303,0.0,0.0,0.0,0.0,0.0,0.0
-10.4803,0.0,0.0,0.0,0.0,0.0,0.0
-10.4303,0.0,0.0,0.0,0.0,0.0,0.0
-10.3803,0.0,0.0,0.0,0.0,0.0,0.0
-10.330300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.2803,0.0,0.0,0.0,0.0,0.0,0.0
-10.2303,0.0,0.0,0.0,0.0,0.0,0.0
-10.1803,0.0,0.0,0.0,0.0,0.0,0.0
-10.1303,0.0,0.0,0.0,0.0,0.0,0.0
-10.080300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.0303,0.0,0.0,0.0,0.0,0.0,0.0
-9.9803,0.0,0.0,0.0,0.0,0.0,0.0
-9.9303,0.0,0.0,0.0,0.0,0.0,0.0
-9.8803,0.0,0.0,0.0,0.0,0.0,0.0
-9.830300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-9.7803,0.0,0.0,0.0,0.0,0.0,0.0
-9.7303,0.0,0.0,0.0,0.0,0.0,0.0
-9.6803,0.0,0.0,0.0,0.0,0.0,0.0
-9.6303,0.0,0.0,0.0,0.0,0.0,0.0
-9.580300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-9.5303,0.0,0.0,0.0,0.0,0.0,0.0
-9.4803,0.0,0.0,0.0,0.0,0.0,0.0
-9.4303,0.0,0.0,0.0,0.0,0.0,0.0
-9.3803,0.0,0.0,0.0,0.0,0.0,0.0
-9.330300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-9.2803,0.0,0.0,0.0,0.0,0.0,0.0
-9.2303,0.0,0.0,0.0,0.0,0.0,0.0
-9.1803,0.0,0.0,0.0,0.0,0.0,0.0
-9.1303,0.0,0.0,0.0,0.0,0.0,0.0
-9.080300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-9.0303,0.0,0.0,0.0,0.0,0.0,0.0
-8.9803,0.0,8.114953754139908e-09,0.0,-8.114953754139908e-09,0.0,0.0
-8.9303,0.0,0.00037287532005602107,0.0,-0.00037287532005602107,0.0,0.0
-8.8803,0.0,0.013526670305186644,0.0,-0.013526670305186644,0.0,0.0
-8.830300000000001,0.0,0.1908225435001259,0.0,-0.1908225435001259,0.0,0.0
-8.7803,0.0,1.1947014381820527,0.0,-1.1947014381820527,0.0,0.0
-8.7303,0.0,3.8055110955787916,0.0,-3.8055110955787916,0.0,0.0
-8.6803,0.0,7.046967701251188,0.0,-7.046967701251188,0.0,0.0
-8.6303,0.002234971431066187,9.043406281224978,0.0,-9.041171309793912,0.0008545259361463263,1.4484488502053502e-06
-8.580300000000001,0.07655487092220221,10.61446825826431,0.0,-10.537913387342108,0.029264273710547423,4.968362054990398e-05
-8.5303,0.9884401297614221,13.868389687538098,0.0,-12.879949557776676,0.3777136017684424,0.0006430580974936118
-8.4803,5.155233766466743,18.08896658257581,0.0,-12.933732816109067,1.9682330579192577,0.0033746637952535297
-8.4303,12.40226062819913,20.75558658217524,0.0,-8.35332595397611,4.725456820778961,0.008236824493610856
-8.3803,17.57810102496765,21.696270129319732,0.0,-4.118169104352081,6.672010502762945,0.01200274759766531
-8.330300000000001,19.794625123502456,21.456696417992994,0.0,-1.6620712944905378,7.474957376578891,0.014044118527235933
-8.2803,21.058141621837,21.291820466678352,0.0,-0.2336788448413536,7.9115675122976175,0.015595070601801153
-8.2303,21.624529078666612,23.07075940171103,0.0,-1.4462303230444178,8.081958905950021,0.017032409507745327
-8.1803,22.10575158236069,25.36600038379637,0.0,-3.2602488014356794,8.209120604669785,0.018792781921902483
-8.1303,22.68249973354905,25.913855459748383,0.0,-3.2313557261993324,8.362106752571425,0.02032552330262625
-8.080300000000001,23.212424014206405,24.97728261117892,0.0,-1.7648585969725161,8.498624535024117,0.021591608093627278
-8.0303,25.1723453719248,25.27496980668435,0.0,-0.10262443475955152,9.162475258103202,0.024319054652646964
-7.980300000000001,27.024983358943622,28.409466106350756,0.0,-1.3844827474071337,9.787257297064862,0.02736585590322229
-7.930300000000001,27.056897744717805,34.654858070016466,0.0,-7.597960325298661,9.74560868215299,0.02947210964968925
-7.8803,26.63196297855051,41.954646758408536,0.0,-15.322683779858025,9.520951395413146,0.03173796051852381
-7.8303,27.4735653109111,46.17681803906816,0.0,-18.70325272815706,9.72769550187742,0.0358114241543534
-7.7803,30.851382536436017,47.64012084419956,0.0,-16.78873830776354,10.812140490525813,0.04354800915342551
-7.730300000000001,36.80416388133325,49.54050598003963,0.0,-12.73634209870638,12.775395259764473,0.056541192361977355
-7.680300000000001,45.53368664747374,51.48375106773888,0.0,-5.950064420265136,15.67588165908959,0.07536067528884943
-7.6303,52.236839679421124,51.902070526657766,0.0,0.33476915276335717,17.849725716747606,0.0906300620612508
-7.5803,52.79764699103695,53.03451684979548,0.0,-0.2368698587585314,17.88259658840425,0.09467778402449453
