Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Ti_d_proj,S_p_proj
-15.668,98.61435692131545,79.22554667384574,0.0,19.388810247469706,7.347814579108708,2.6663748273984673
-15.617999999999999,99.94635958071143,90.79981773588005,0.0,9.146541844831376,8.557439997716092,1.6053766035234762
-15.568000000000001,100.70953708441138,91.5677970442321,0.0,9.141740040179286,9.550309044784079,0.6449443160110621
-15.518,101.24831597810953,87.7916724128735,0.0,13.456643565236035,9.73734841725993,0.24058151443812978
-15.468,102.16585564273905,86.5527271056271,0.0,15.613128537111947,9.664029454705263,0.11904804027252
-15.418,99.79369374545166,91.9413092056759,0.0,7.8523845397757555,9.348928584316035,0.07399985214026294
-15.367999999999999,101.89816371976492,102.74621031740864,0.0,-0.8480465976437159,9.285460815122228,0.06673709980348745
-15.318000000000001,111.43189106273773,113.8826194483521,0.0,-2.4507283856143687,9.739935180764835,0.08760113692930055
-15.268,109.93903406524225,119.61726265344822,0.0,-9.678228588205968,9.103325242073401,0.10548774022415507
-15.218,96.31034026064978,110.32594232641904,0.0,-14.015602065769258,7.365677984683883,0.1012618413248731
-15.168,84.66668680413952,88.69555728037369,0.0,-4.028870476234175,5.945216571380936,0.08817107070726049
-15.117999999999999,78.89263599993404,73.24522848761696,0.0,5.647407512317088,5.244753180966178,0.07975065809453587
-15.068000000000001,77.72236458397956,65.49172438524026,0.0,12.230640198739295,4.918480237566461,0.07090913626925875
-15.018,70.36442416048253,56.594510618445,0.0,13.769913542037528,4.363043079518324,0.0659942448085773
-14.968,55.05723168199873,47.11065740400978,0.0,7.946574277988951,3.793003328373693,0.07309795936894298
-14.918,49.672335837558705,46.69767260875126,0.0,2.9746632288074437,4.161576152455808,0.07875539232574616
-14.867999999999999,57.49829779319971,54.69258640897571,0.0,2.8057113842240042,5.3620865210540405,0.07818542415193716
-14.818000000000001,72.99223164482959,65.93343954134573,0.0,7.058792103483853,6.8014086560496505,0.07820258214054829
-14.768,99.33667822782417,79.74500835116001,0.0,19.591669876664156,8.824829440076018,0.08058407900371346
-14.718,127.20297353851916,90.48570160800223,0.0,36.71727193051693,11.029672977166022,0.0901315426533452
-14.668,134.99589431163395,94.38352034766957,0.0,40.61237396396437,11.764893711816121,0.11260396240415202
-14.617999999999999,120.40144192792229,93.87703904749397,0.0,26.524402880428326,10.504693467998754,0.12689985774053464
-14.568000000000001,103.14462609756151,92.90719908151868,0.0,10.23742701604283,8.93855276810135,0.1317357025611141
-14.518,101.40608453940553,97.76778166525128,0.0,3.638302874154249,8.442835896758831,0.13901619634684928
-14.468,101.44768043519585,106.72932080337414,0.0,-5.281640368178287,7.523338219269517,0.135317254952345
-14.418,95.54247385015638,100.08556148678166,0.0,-4.543087636625273,5.816328351554174,0.12634509053194343
-14.367999999999999,87.97009953699569,76.82696955162031,0.0,11.143129985375381,4.488143624676786,0.12268770172684812
-14.318000000000001,65.72778526120457,60.72045722858026,0.0,5.007328032624315,3.086107313452521,0.10387549555763351
-14.268,40.54588934475711,57.308768992119816,0.0,-16.76287964736271,1.8128030977404113,0.07889367228714508
-14.218,28.691994131017335,54.39104339489895,0.0,-25.699049263881616,1.129215794270283,0.06530588204945412
-14.168,25.270116239450164,42.97623769299022,0.0,-17.706121453540053,0.7822113829257582,0.0613585165352141
-14.117999999999999,18.790079720521774,27.340786090346224,0.0,-8.55070636982445,0.4680459174695597,0.048928669510406475
-14.068000000000001,8.024172121211832,13.981357529146702,0.0,-5.957185407934871,0.17510787939405648,0.02211073033049954
-14.018,1.5539324674319277,4.819144655020146,0.0,-3.2652121875882187,0.03183277380826581,0.00440900636054615
-13.968,0.1207885534454226,0.8513369239699352,0.0,-0.7305483705245126,0.002409963372521735,0.00034697351768759514
-13.918,0.003533128489829182,0.06382935793561537,0.0,-0.060296229445786186,6.939224950774051e-05,1.0225998026812418e-05
-13.867999999999999,0.0,0.0018295984691079714,0.0,-0.0018295984691079714,0.0,0.0
-13.818000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.768,0.0,0.0,0.0,0.0,0.0,0.0
-13.718,0.0,0.0,0.0,0.0,0.0,0.0
-13.668,0.0,0.0,0.0,0.0,0.0,0.0
-13.617999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.568000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.518,0.0,0.0,0.0,0.0,0.0,0.0
-13.468,0.0,0.0,0.0,0.0,0.0,0.0
-13.418,0.0,0.0,0.0,0.0,0.0,0.0
-13.367999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.318000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.268,0.0,0.0,0.0,0.0,0.0,0.0
-13.218,0.0,0.0,0.0,0.0,0.0,0.0
-13.168,0.0,0.0,0.0,0.0,0.0,0.0
-13.117999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-13.068000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.018,0.0,0.0,0.0,0.0,0.0,0.0
-12.968,0.0,0.0,0.0,0.0,0.0,0.0
-12.918,0.0,0.0,0.0,0.0,0.0,0.0
-12.867999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.818000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.768,0.0,0.0,0.0,0.0,0.0,0.0
-12.718,0.0,0.0,0.0,0.0,0.0,0.0
-12.668,0.0,0.0,0.0,0.0,0.0,0.0
-12.617999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.568000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.518,0.0,0.0,0.0,0.0,0.0,0.0
-12.468,0.0,0.0,0.0,0.0,0.0,0.0
-12.418,0.0,0.0,0.0,0.0,0.0,0.0
-12.367999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.318000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.268,0.0,0.0,0.0,0.0,0.0,0.0
-12.218,0.0,0.0,0.0,0.0,0.0,0.0
-12.168,0.0,0.0,0.0,0.0,0.0,0.0
-12.117999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-12.068000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-12.018,0.0,0.0,0.0,0.0,0.0,0.0
-11.968,0.0,0.0,0.0,0.0,0.0,0.0
-11.918,0.0,0.0,0.0,0.0,0.0,0.0
-11.867999999999999,0.0,0.0,0.0,0.0,0.0,0.0
-11.818000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.768,0.0,0.0,0.0,0.0,0.0,0.0
-11.718,0.0,0.0,0.0,0.0,0.0,0.0
-11.668,0.0,0.0,0.0,0.0,0.0,0.0
-11.618,0.0,0.0,0.0,0.0,0.0,0.0
-11.568000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.518,0.0,0.0,0.0,0.0,0.0,0.0
-11.468,0.0,0.0,0.0,0.0,0.0,0.0
-11.418,0.0,0.0,0.0,0.0,0.0,0.0
-11.368,0.0,0.0,0.0,0.0,0.0,0.0
-11.318000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.268,0.0,0.0,0.0,0.0,0.0,0.0
-11.218,0.0,0.0,0.0,0.0,0.0,0.0
-11.168,0.0,0.0,0.0,0.0,0.0,0.0
-11.118,0.0,0.0,0.0,0.0,0.0,0.0
-11.068000000000001,0.0,0.0,0.0,0.0,0.0,0.0
-11.018,0.0,0.0,0.0,0.0,0.0,0.0
-10.968,0.0,0.0,0.0,0.0,0.0,0.0
-10.918,0.0,0.0,0.0,0.0,0.0,0.0
-10.868,0.0,0.0,0.0,0.0,0.0,0.0
-10.818000000000001,0.0,0.0,0.0,0.0,0.0,0.0
