Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Ti_d_proj,S_p_proj
-2.0547,13.687295443457318,13.763173118059193,0.0,-0.075877674601875,8.617864199906476,0.7192426902089759
-2.0047,14.458729572739,14.641502343566206,0.0,-0.18277277082720644,9.300620362989546,0.46301339606448777
-1.9547,14.095871105542756,14.616332846897823,0.0,-0.5204617413550672,9.552896557758476,0.3684613204772422
-1.9047,14.309226015102642,14.536372858792213,0.0,-0.22714684368957094,10.085575769415515,0.30357092624167414
-1.8547000000000002,15.562665534438622,15.455526067422806,0.0,0.10713946701581634,11.10331451494162,0.2709056104872877
-1.8047,16.61252714129538,16.79507893758573,0.0,-0.18255179629034757,11.989117154117366,0.2558019962958992
-1.7547000000000001,17.37636190174867,18.002012915768017,0.0,-0.625651014019347,12.64866654774798,0.23774135511532835
-1.7046999999999999,19.231195489601077,18.600258130974936,0.0,0.6309373586261415,14.014081184316668,0.2273289171438314
-1.6547,20.39604672214247,17.730516104300577,0.0,2.665530617841892,14.935133416021465,0.21801776336628553
-1.6047000000000002,18.31430118359436,16.4516834763643,0.0,1.8626177072300614,13.690549777010373,0.19003793338672156
-1.5547,16.580409175232415,16.619678236925164,0.0,-0.039269061692749574,12.658047580954076,0.16203105938008056
-1.5047000000000001,17.907896244295788,18.31000451306926,0.0,-0.40210826877347117,13.642251579422876,0.14716381088161945
-1.4546999999999999,20.51246013878817,20.167023310405092,0.0,0.3454368283830789,15.515025324157115,0.13788199265085466
-1.4047,22.21283700002393,21.133320194043286,0.0,1.0795168059806457,16.99303702659265,0.13597927444072358
-1.3547000000000002,22.1527126604488,20.855326400508627,0.0,1.297386259940172,17.31921692836532,0.13757614736810958
-1.3047,20.308482131220742,19.89821639419175,0.0,0.41026573702899327,16.062297166711346,0.12018878010540646
-1.2547000000000001,22.115152280594337,20.71872858790414,0.0,1.396423692690199,17.29607122742432,0.10932994318608807
-1.2046999999999999,26.984278250231725,24.432849846850832,0.0,2.5514284033808927,20.77603288643118,0.1157793942945371
-1.1547,28.217012594118316,27.528094188213135,0.0,0.6889184059051807,21.789082670447264,0.11508101482235641
-1.1047000000000002,26.01226294060901,26.881568062072336,0.0,-0.8693051214633272,20.452838095208065,0.10828869016898063
-1.0547,24.339213525432143,25.124883551851568,0.0,-0.7856700264194245,19.450112155923705,0.1034910162993866
-1.0047000000000001,26.77647377033276,24.984649630530065,0.0,1.7918241398026957,21.442402268985862,0.10794596900863562
-0.9546999999999999,30.797583162851986,25.747208257246225,0.0,5.050374905605761,24.628730929924245,0.11866065893573152
-0.9047000000000001,30.22599074470819,27.289607249962277,0.0,2.9363834947459146,24.2433427165372,0.1089368622039851
-0.8547000000000002,28.91366427152423,30.6159904712786,0.0,-1.7023261997543706,23.448863911944958,0.0937845211192164
-0.8047,31.196498090197657,33.838489051536705,0.0,-2.6419909613390473,25.56449313757088,0.09262340540722686
-0.7547000000000001,34.28184462436987,33.72490145569324,0.0,0.5569431686766251,28.03846588951339,0.09717706881535097
-0.7046999999999999,35.204585061290864,31.598999636209022,0.0,3.6055854250818413,28.705224049935154,0.09778210737451279
-0.6547000000000001,32.483805409385596,31.01112075163725,0.0,1.4726846577483457,26.729919264669498,0.08973821544716692
-0.6047000000000002,31.548133210289436,33.47505799926515,0.0,-1.926924788975711,26.239075536610237,0.08555791355044727
-0.5547,35.39464833952338,37.3104135555738,0.0,-1.9157652160504242,29.498548389427093,0.09175902901615915
-0.5047000000000001,41.07697791431636,38.815764200178535,0.0,2.261213714137824,34.23783923668432,0.10566841606405303
-0.4546999999999999,43.19360202380021,38.16195714563525,0.0,5.031644878164961,35.90366674646145,0.12159489748947097
-0.40470000000000006,44.08839505601618,39.99024928630495,0.0,4.0981457697112305,36.25735023478255,0.1372274656200391
-0.35470000000000024,50.607007652092605,48.78998792708067,0.0,1.8170197250119386,41.04774487784685,0.1713283881444576
