Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Sc_d_proj,S_p_proj
-2.5565,273.7512497113187,240.09976531615055,0.0,33.651484395168126,73.16506937630214,1.6701509966708015
-2.5065,244.99400257210874,232.79486434913824,0.0,12.199138222970504,66.2519432477182,1.8553618728496954
-2.4565,218.50710910232485,208.49382311193088,0.0,10.013285990393967,58.888088156514385,1.8256117416193791
-2.4065,206.19059080397162,194.96307583318514,0.0,11.227514970786473,54.71751667637605,1.7667012665750894
-2.3565,207.34713692943154,192.43936833385763,0.0,14.907768595573913,54.67580775166573,1.7685831923426436
-2.3065,211.7951831680216,194.2700873891337,0.0,17.525095778887902,56.07530610330686,1.8003008718853548
-2.2565,202.1490431211301,197.5035560756501,0.0,4.645487045479996,53.331357390287145,1.9775033287313186
-2.2065,191.09308462952583,188.35110522441593,0.0,2.741979405109902,50.1946830034223,2.285036479649599
-2.1565,189.89625679044855,178.03295763119937,0.0,11.86329915924918,50.28982749072944,2.636149871821774
-2.1065,196.8203956328304,185.0473579928575,0.0,11.773037639972898,52.33641685023862,2.8877121856722834
-2.0565,219.10939698482582,217.86656068373085,0.0,1.2428363010949681,57.23242697967863,2.8197366904286385
-2.0065,242.78099822077826,251.08738820751282,0.0,-8.306389986734558,61.96297317875998,2.6908098655872656
-1.9565000000000001,237.43551239002903,251.05885722688956,0.0,-13.623344836860525,60.04436262584771,2.716467058334765
-1.9065,201.19852936979032,216.71894888785812,0.0,-15.520419518067797,50.934806356326746,2.707267924118929
-1.8565,163.02392609942385,177.0528820479208,0.0,-14.028955948496957,41.324204251508036,2.6275339218900893
-1.8065,141.83983663410174,149.08051197341223,0.0,-7.240675339310485,35.65289668629961,2.7349720852021897
-1.7565,133.69548501463737,132.16423448364716,0.0,1.5312505309902065,32.811414160081256,3.0271726499763663
-1.7065000000000001,133.11715402328423,121.67847205088799,0.0,11.438681972396239,31.923291000010146,3.262619675530212
-1.6565,131.41960436524528,114.19008701665058,0.0,17.229517348594698,31.03502646170947,3.449821228055879
-1.6065,124.74230308226322,106.8529032490436,0.0,17.889399833219613,28.713378462749873,3.7082444424418095
-1.5565,123.55716405531538,104.43914270550833,0.0,19.11802134980705,27.352883061903803,4.374862493498741
-1.5065,132.09373335504947,113.04623617194198,0.0,19.04749718310748,28.245218756877826,5.187638147193958
-1.4565000000000001,137.33155526305282,132.36745922092132,0.0,4.9640960421315015,28.665489637564598,4.876079987515289
-1.4065,133.25819487100932,148.29846135250443,0.0,-15.04026648149511,26.65711018591739,3.6495297696533533
-1.3565,127.29995833579899,145.5812157630433,0.0,-18.281257427244313,23.753089888208603,3.303042586738959
-1.3065,117.534894904644,132.32258515003858,0.0,-14.787690245394572,20.76659762771382,4.053247733996613
-1.2565,98.54249506535673,117.52619172144044,0.0,-18.98369665608371,17.004875523070606,5.116160879743518
-1.2065000000000001,83.17117702406011,97.94597819674972,0.0,-14.774801172689607,14.22916607945843,5.344312439617566
-1.1565,75.91088848737664,75.08668911535237,0.0,0.8241993720242675,13.108415654771074,4.361058695965452
-1.1065,69.81256486253865,61.678835323563426,0.0,8.133729538975224,12.215700463296706,3.7465812484118017
-1.0565,63.29874941706625,55.683224344249034,0.0,7.6155250728172135,10.815741574746575,4.380463274886314
-1.0065,58.27382218738332,50.77559440844739,0.0,7.498227778935927,9.452594148194311,4.794051218945589
-0.9565000000000001,51.139203027223736,46.03411449887638,0.0,5.105088528347359,7.944010523995215,3.1496180484761185
-0.9065000000000001,41.110208860285525,41.55434592019674,0.0,-0.4441370599112133,6.401171398832473,1.2215136649993845
-0.8565,27.899906339039735,34.70153533142705,0.0,-6.801628992387318,4.646101405930525,0.351015805756523
-0.8065,19.98965407704474,25.56680621078263,0.0,-5.57715213373789,3.633243351213139,0.09643650945066479
-0.7565,19.178058363479494,19.57239415480603,0.0,-0.3943357913265366,3.549438050467942,0.04258917644980273
-0.7065000000000001,18.52939872477959,18.20284641518008,0.0,0.32655230959951,3.30155701132147,0.02878983641359459
-0.6565000000000001,16.718352712203878,17.63512016709119,0.0,-0.9167674548873137,2.8269270962891273,0.02078377341911398
-0.6065,14.785936693596744,15.911521336800647,0.0,-1.1255846432039025,2.3996986600874592,0.015703811806239032
-0.5565,13.54554296543618,14.408090551117946,0.0,-0.8625475856817655,2.0936626594604375,0.01250422663621998
-0.5065,13.379042043210188,13.816266367279916,0.0,-0.437224324069728,1.9319754060852672,0.010928021982311603
-0.45650000000000013,12.93819366396052,13.365066744332484,0.0,-0.4268730803719638,1.7294503099611522,0.009357009942414823
-0.4065000000000001,11.60825727853616,12.50567633997074,0.0,-0.8974190614345812,1.42394206559708,0.007335490948802831
-0.35650000000000004,9.493301880940553,11.265449542887005,0.0,-1.7721476619464518,1.0649999725714947,0.005514988040542612
-0.3065,7.135380525659883,9.497692097679414,0.0,-2.3623115720195305,0.7262521541975511,0.004113295654304137
-0.25649999999999995,5.775639663258966,7.430517530636203,0.0,-1.6548778673772366,0.5151741626993855,0.0032927313566007395
-0.20650000000000013,5.268583392921686,5.940569337374859,0.0,-0.6719859444531728,0.3970464581756006,0.0028487598338055365
-0.15650000000000008,4.748279517944452,5.199460842447651,0.0,-0.4511813245031995,0.28966229555977063,0.002421358122724259
-0.10650000000000004,3.6901747165217413,4.66624852649569,0.0,-0.9760738099739488,0.17879457147099687,0.0017850595603984348
-0.05650000000000022,2.0773698833590726,3.624164133898728,0.0,-1.5467942505396555,0.12364906473919705,0.0009365933634340737
-0.00649999999999995,0.9340267978336815,2.0020305561786698,0.0,-1.0680037583449882,0.2841617507735138,0.00032459464801735065
0.04349999999999987,0.8165221085430956,0.9381094178894334,0.0,-0.12158730934633777,0.6720723563101111,0.0001426639206070046
0.09350000000000014,1.0847410084583098,0.8676687960754126,0.0,0.2170722123828972,0.9966900932511684,0.0001425730188124435
0.14349999999999996,1.2655557180122767,1.1344245979506309,0.0,0.13113112006164584,1.1428765765993827,0.00014933472892488363
0.19349999999999978,1.3873261753655308,1.3087261020126186,0.0,0.07860007335291219,1.2233399936249585,0.00013884303946383952
0.24350000000000005,1.4893587464311997,1.416666495672068,0.0,0.07269225075913166,1.285439751360294,9.744201871515167e-05
0.29349999999999987,1.5835482703266865,1.5207055157893854,0.0,0.06284275453730115,1.3417196822132704,2.3640837041603833e-05
0.34350000000000014,1.6827910430628514,1.6029083515383253,0.0,0.0798826915245261,1.4038125826558767,-3.672486458660743e-05
0.39349999999999996,1.7666995133738577,1.6597926193916226,0.0,0.10690689398223507,1.454865177487015,1.6648696620064351e-06
0.4434999999999998,1.8490413146799187,1.7296319802926545,0.0,0.1194093343872642,1.5089632310318255,0.0004314110525935492
0.49350000000000005,2.2598959262281593,1.8656383256530078,0.0,0.39425760057515147,1.8473743528729094,0.0033041310448715167
0.5434999999999999,4.167783485990384,2.4596597215495626,0.0,1.7081237644408214,3.4635664763625176,0.015271916126172267
0.5935000000000001,8.372494864364732,4.918576465104647,0.0,3.4539183992600853,7.036304874836447,0.0380668191013049
0.6435,12.781500594013853,9.820963228459362,0.0,2.96053736555449,10.772914067621919,0.05826488821862152
0.6934999999999998,14.810394852045494,14.45143333043876,0.0,0.35896152160673367,12.492477827074882,0.06689400885849033
0.7435,15.441455555763318,16.934617013344848,0.0,-1.4931614575815306,13.061846200494303,0.07050656685843694
0.7934999999999999,16.294035335972985,17.609664408151662,0.0,-1.3156290721786768,13.779742174138367,0.07621893301877922
0.8435000000000001,17.00799626188605,16.693472204368483,0.0,0.3145240575175663,14.315923951185404,0.08247613306531561
0.8935,18.181726621627746,16.605811020793414,0.0,1.5759156008343318,15.238195894893737,0.09305022667610643
0.9434999999999998,19.476404823604213,18.524705484853897,0.0,0.9516993387503163,16.224108288331095,0.10881657783798052
0.9935,19.69926640379456,19.96475988435581,0.0,-0.26549348056125055,16.36489254915207,0.12201624693165433
1.0434999999999999,18.075111143814265,19.057551204977948,0.0,-0.9824400611636825,15.094317374651165,0.12591790986396328
1.0935000000000001,17.62481748786012,17.443112979667802,0.0,0.18170450819231831,14.729691268736122,0.14296575177690013
1.1435,20.64485191607843,17.806172509005783,0.0,2.8386794070726467,16.986878140140206,0.18602493071054482
1.1934999999999998,23.29331471639293,20.22333209921834,0.0,3.069982617174592,18.960416386685168,0.24156161801203788
1.2435,21.753079321249913,22.216528365481693,0.0,-0.4634490442317798,17.809829658375698,0.3222229729060152
1.2934999999999999,20.458498525529993,21.921345449876235,0.0,-1.4628469243462412,16.7524011028404,0.49966982023706935
1.3435000000000001,22.947353430205396,21.246174694654474,0.0,1.701178735550922,18.34380685759447,0.887958417428708
