cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
302,"(3,-1)",S-S,S,S,8.6932062326,12.3804843966,38.0338522949,4.600246628119629,6.551470202831368,20.126647877958426,0.1331911221,-0.09549651312,0.08382192882126802,-0.05994780054126801,0.023874128280000004,0.715180399500155
303,"(3,-1)",Sc-N,Sc,N,16.9519600341,12.6942222816,29.4174814302,8.970590930472348,6.717493141775607,15.567060775524128,0.07490312365,0.2783381893,0.08460481022928718,-0.15418935755428717,-0.069584547325,1.82246561556511
304,"(3,-1)",N-Sc,N,Sc,16.9458972336,8.459077239,29.3938689674,8.967382634613392,4.476350900290875,15.554565598316673,0.07184863665,0.216984841,0.07181741888390084,-0.12606362913390085,-0.05424621025000001,1.755335002190677
305,"(3,-1)",Sc-N,Sc,N,4.2231749353,25.3701030237,29.4409068597,2.234807933489306,13.425280358834625,15.579456978971542,0.07092896931,0.2626656707,0.078673533168795,-0.144339950843795,-0.065666417675,1.8346697425436829
306,"(3,-1)",N-Sc,N,Sc,4.2259445175,21.1433216421,29.4217917668,2.2362735332733155,11.188563976150952,15.569341707424243,0.06714160616,0.1537711767,0.057474522683439694,-0.0959173168584397,-0.038442794175,1.6688666974536988
307,"(3,-1)",N-Sc,N,Sc,21.1465329338,21.1462250632,29.4197364526,11.190263318536209,11.190100400430778,15.568254081988323,0.06670072794,0.1577074333,0.05778280663679042,-0.09720966496179043,-0.03942685832500001,1.6823285440741615
308,"(3,-1)",N-Sc,N,Sc,4.2243920288,4.2217041583,29.4266567416,2.2354519916330644,2.23402963181856,15.571916141220104,0.0666535305,0.1414393753,0.055034325477544,-0.090394169302544,-0.035359843825,1.6425052640906466
309,"(3,-1)",N-Sc,N,Sc,21.145188889,4.2222579639,29.4224922142,11.189552080657593,2.23432269312136,15.56971236822577,0.06658732873,0.1521278395,0.056763673653316124,-0.09479563352831613,-0.03803195987500001,1.6700052591254053
310,"(3,-1)",N-Sc,N,Sc,25.3684717965,8.4530720386,29.4090055277,13.424417150574552,4.473173085092187,15.56257552107915,0.06655481548,0.1796528059,0.061325611550686485,-0.10623881302568648,-0.044913201475,1.7323726635465935
311,"(3,-1)",Sc-N,Sc,N,2.0847871221,8.4496974181,31.4508187028,1.1032218346348115,4.471387312828083,16.643056522298277,0.06637476484,0.2523172202,0.07329497212031211,-0.1363742771703121,-0.06307930505,1.860622539653289
312,"(3,-1)",Sc-N,Sc,N,19.0754923966,8.4560593456,31.4470417147,10.094315863358457,4.474753899878609,16.64105782626984,0.06559690948,0.1864768115,0.06171373976016434,-0.10833294263516434,-0.046619202875,1.7554104330117468
313,"(3,-1)",N-Sc,N,Sc,8.4507150779,2.0983411069,31.4876633452,4.471925835202713,1.1103942945081275,16.662553867400856,0.06558959428,0.253383435,0.07285915012886796,-0.13620500887886794,-0.06334585874999998,1.8694290097806308
314,"(3,-1)",N-Sc,N,Sc,6.2817935102,12.7185173921,31.5217772481,3.324181969302993,6.730349560588991,16.680606167391073,0.06553928629,0.2268513875,0.06839799809167274,-0.12511084496667274,-0.056712846875,1.829159455792678
315,"(3,-1)",Sc-N,Sc,N,12.6939147423,2.0670018912,31.4718035146,6.717330398986586,1.0938102957515814,16.654161206478282,0.06461853526,0.1942934339,0.062258788389339445,-0.11083214686433945,-0.04857335847500001,1.780184769598202
316,"(3,-1)",N-Sc,N,Sc,8.392483232,14.8218351782,31.541653063,4.441110869402627,7.843377400315818,16.691123995684617,0.06440313205,0.2453343757,0.07059980946207509,-0.1319334033870751,-0.06133359392500001,1.868750133921357
317,"(3,-1)",Sc-N,Sc,N,2.1095924161,16.9260705206,31.4918136351,1.116348230929782,8.95689078992634,16.664750106234646,0.06392893331,0.2487242645,0.0708010872957254,-0.1329821534207254,-0.06218106612499999,1.8782501582960034
318,"(3,-1)",Sc-N,Sc,N,12.7332155681,8.436911027,29.5059136466,6.738127500370282,4.4646210460480535,15.613857089154155,0.06335644986,0.2039106082,0.06289544882010861,-0.11387310087010862,-0.05097765205,1.8105141628896635
320,"(3,-1)",N-Sc,N,Sc,23.2470150855,16.9234245202,31.478657693,12.301790605160056,8.955490586814577,16.657788281487143,0.06319952232,0.1261065373,0.04980885553967409,-0.0813354898646741,-0.031526634325000004,1.6329523933728651
321,"(3,-1)",N-Sc,N,Sc,8.447029483,19.0583710834,31.4856588222,4.469975502372949,10.085255654591991,16.66149311951049,0.06314036946,0.1486413092,0.05351975219236729,-0.09068007949236728,-0.03716032729999999,1.6943292107637897
322,"(3,-1)",N-Sc,N,Sc,23.2371772306,8.4517549519,31.4729564757,12.296584636542638,4.472476112825741,16.654771327217478,0.06300725128,0.1490757572,0.053491222337739744,-0.09076016163773974,-0.0372689393,1.6967299992639275
323,"(3,-1)",Sc-N,Sc,N,16.9332853365,2.1164946856,31.4978861826,8.960708706081604,1.1200007546528103,16.667963559983875,0.06294754366,0.08944874936,0.04350816009516191,-0.0658703474351619,-0.022362187339999992,1.51397685609065
324,"(3,-1)",N-Sc,N,Sc,16.9245400009,23.2419967373,31.4817958475,8.956080873780236,12.299135009656155,16.65944892133289,0.06277975216,0.1373710721,0.05136826750596449,-0.08571103553096449,-0.034342768025,1.6685599825030575
325,"(3,-1)",N-Sc,N,Sc,6.2453191088,8.459736661,31.5484177251,3.3048805473001646,4.476699851385654,16.69470370070751,0.06274304284,0.2357756077,0.0677412803121003,-0.1266851822371003,-0.058943901924999986,1.870132682072605
326,"(3,-1)",N-Sc,N,Sc,25.371952458,23.2395378949,31.4832314394,13.426259037319278,12.29783384629283,16.66020860385055,0.06272025122,0.1425457653,0.05218575388595241,-0.08782219521095241,-0.035636441325000004,1.6828768135242513
327,"(3,-1)",Sc-N,Sc,N,23.2834167923,12.6897497761,31.4763147214,12.321053558837207,6.715126393789292,16.65654843431059,0.06271812507,0.1366170637,0.05119603083187785,-0.08535029675687786,-0.03415426592500001,1.6671272239279422
328,"(3,-1)",Sc-N,Sc,N,23.2418836166,25.3689803624,31.4854217418,12.29907514875963,13.424686272059082,16.661367661965652,0.06255587049,0.1376121057,0.05123940910415201,-0.08564243552915202,-0.034403026425000004,1.6714173138700827
330,"(3,-1)",Sc-N,Sc,N,2.1230887722,25.3670001183,31.4838482057,1.1234901950083633,13.423638372009304,16.66053498252097,0.06252476706,0.1078915231,0.04626252743782178,-0.07323540821282178,-0.026972880775,1.583039498031152
331,"(3,-1)",Sc-N,Sc,N,8.4497732765,23.2386404335,31.4905712655,4.47142745536462,12.297358930172269,16.664092672554787,0.06240396423,0.1447728732,0.05231841047502511,-0.08851162877502511,-0.036193218299999996,1.6917874218919038
332,"(3,-1)",N-Sc,N,Sc,25.368174281,2.1199616991,31.4821133857,13.424259712152057,1.1218354191869624,16.659616955311925,0.0623893945,0.09872875853,0.04463342296639548,-0.06931561259889549,-0.024682189632500004,1.552997910357071
333,"(3,-1)",Sc-N,Sc,N,14.7900006101,25.3679703641,31.4887381101,7.826531272357816,13.424151803975656,16.663122608493033,0.06229283772,0.1202286741,0.04814409542877573,-0.07820126395377573,-0.030057168525000004,1.6243168192757202
377,"(3,-1)",N-Sc,N,Sc,16.9255738721,19.0570966548,31.4840403764,8.956627974858304,10.084581256019925,16.66063667487602,0.06217905415,0.1429136179,0.0518394079180239,-0.0875678123930239,-0.035728404475,1.6892132049713804
379,"(3,-1)",Sc-N,Sc,N,19.0553069955,25.3699227586,31.48472066,10.083634209103057,13.425184966651782,16.660996665454103,0.06214698508,0.1399347512,0.05131884817802275,-0.08630253597802276,-0.03498368780000001,1.6816927706296756
382,"(3,-1)",Sc-N,Sc,N,14.8994769126,12.6759605014,31.5787644467,7.8844636367766014,6.707829423862937,16.710762494204364,0.06193539139,0.2316644357,0.06644844239396863,-0.12436455131896863,-0.057916108925,1.871594680603934
383,"(3,-1)",Sc-N,Sc,N,12.6922509174,23.2677391895,31.4930301659,6.716449940766545,12.312757328713591,16.665393866610387,0.06189393425,0.09946974988,0.044384945895651465,-0.06925238336565147,-0.024867437470000003,1.5602673827397038
384,"(3,-1)",N-Sc,N,Sc,25.3734610031,14.785298699,31.4769546331,13.427057325007844,7.8240431281559255,16.65688706099923,0.06183789653,0.1286863366,0.04921243022355622,-0.08138401437355622,-0.03217158415,1.653728824279859
385,"(3,-1)",Sc-N,Sc,N,19.0624071446,16.9223424659,31.4824714293,10.087391446200911,8.954917988338039,16.65980642382556,0.06183407483,0.1529770178,0.05325801729597247,-0.09150227174597247,-0.03824425445000001,1.7180938456169708
386,"(3,-1)",Sc-N,Sc,N,16.9633917254,14.7883017148,31.4585584497,8.97664032099058,7.825632255681318,16.647152219976046,0.06179700473,0.125561686,0.048661061732050565,-0.08005148323205057,-0.0313904215,1.6450829550914778
392,"(3,-1)",Sc-N,Sc,N,4.1634197715,10.5485410501,31.4313179851,2.203186862571554,5.582047532167047,16.632737186894854,0.06129683073,0.1460296822,0.051699279705842066,-0.08820670025584207,-0.03650742055,1.7061495006839453
393,"(3,-1)",Sc-N,Sc,N,25.3730166196,10.5891374471,31.4734428387,13.426822167386735,5.603530220304908,16.655028699433313,0.06128848935,0.1219611667,0.04768165518287728,-0.07817194685787728,-0.030490291674999996,1.6394553955406568
