cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
358,"(3,-1)",N-Zr,N,Zr,4.2526185909,4.3478953516,29.5382861709,2.250388845039003,2.300807135531721,15.63098789127367,0.09946191741,0.260290355,0.10468682983232702,-0.16975941858232702,-0.06507258875,1.6215928866527367
359,"(3,-1)",Zr-N,Zr,N,21.5535116936,8.6256746062,29.5439499755,11.405627203550855,4.564510430412386,15.633985047595093,0.09321692706,0.3166192129,0.10779484859743743,-0.18694965182243745,-0.07915480322500001,1.7343097026890923
360,"(3,-1)",Zr-N,Zr,N,0.017971448,12.9480507068,29.5565932262,0.009510080728833813,6.851813359875159,15.640675567737482,0.09242705207,0.3268454229,0.10872432228864527,-0.19043567801364528,-0.081711355725,1.7515462410339955
361,"(3,-1)",Zr-N,Zr,N,0.0038105408,4.3350572754,29.5686518061,0.0020164513526408656,2.2940135181746264,15.64705669341662,0.09100441984,0.3311075223,0.1080501340694849,-0.1908270146444849,-0.082776880575,1.766096972371805
362,"(3,-1)",Zr-N,Zr,N,0.0202018526,21.5781510604,29.5626636538,0.010690360014284951,11.418665794952913,15.643887899683943,0.08933776364,0.3277632599,0.10588899394737515,-0.18782980892237516,-0.08194081497500001,1.773836939235848
363,"(3,-1)",S-Zr,S,Zr,8.4496321919,13.2307692762,34.4261004385,4.471352796609488,7.001421583905544,18.21750781289722,0.08360165398,0.1791645058,0.0757551870047548,-0.1205463134547548,-0.04479112645000001,1.591261512524399
364,"(3,-1)",Zr-N,Zr,N,8.6287332863,19.3789692798,31.7046855581,4.566129014216799,10.254908913988926,16.777397076730963,0.07427855319,0.2912449909,0.08622633466913728,-0.1590375823941373,-0.07281124772500001,1.8444200719465478
365,"(3,-1)",Zr-N,Zr,N,8.6131628432,4.3012822506,29.7422793072,4.557889490564353,2.2761405447522085,15.738936410187726,0.07364019106,0.1318650902,0.0591247733490602,-0.0920910458990602,-0.032966272549999995,1.5575712291592911
366,"(3,-1)",Zr-N,Zr,N,8.6642161645,23.7676296372,31.724622621,4.584905744738091,12.577287961593028,16.787947316070323,0.07361720747,0.2715055308,0.08237885895164966,-0.15025524165164966,-0.0678763827,1.823953907152786
367,"(3,-1)",N-Zr,N,Zr,2.1890376261,12.939816068,31.7408072133,1.158388825578536,6.847455776682041,16.79651183348351,0.07317796786,0.2778079409,0.08306078688981332,-0.15251277211481332,-0.069451985225,1.8361585270933387
369,"(3,-1)",Zr-N,Zr,N,19.3692659862,8.6278559932,31.7101902986,10.249774152144939,4.565664770700983,16.780310059955593,0.0729261736,0.2798743444,0.08319462314313222,-0.1531632092431322,-0.06996858609999998,1.8410229346146865
370,"(3,-1)",N-Zr,N,Zr,4.2689601726,2.2939486277,31.6519396287,2.25903643766503,1.2139053368000474,16.749485132923688,0.07267972508,0.2888582596,0.08448631722960093,-0.15670088212960093,-0.0722145649,1.8547486417682157
371,"(3,-1)",Zr-N,Zr,N,10.7583624397,25.8394123054,31.7349208185,5.693080229906934,13.6736281355835,16.793396887500876,0.0726385823,0.2915071272,0.08489351276487747,-0.15777029456487746,-0.07287678179999998,1.8584493611642714
372,"(3,-1)",Zr-N,Zr,N,12.9365938923,2.1825090615,31.7328325512,6.845750674732021,1.1549340579721967,16.792291824035406,0.0723645396,0.2820247203,0.08308509468735438,-0.15359127476235437,-0.070506180075,1.8486020307289979
374,"(3,-1)",N-Zr,N,Zr,12.9128584142,4.2913931159,29.7000753562,6.833190400631211,2.2709074400332505,15.716603041107742,0.0719353641,0.1851308844,0.06658018256882921,-0.1128629036688292,-0.04628272109999999,1.6951425982071149
376,"(3,-1)",N-Zr,N,Zr,2.0727122784,8.598601143,31.9328936226,1.0968321025233507,4.550183770666264,16.898159583812525,0.07103154053,0.2186015682,0.07141366229425744,-0.12606405434425744,-0.054650392049999996,1.7652652208874964
377,"(3,-1)",N-Zr,N,Zr,10.8269713291,4.261241023,31.8621524243,5.729386490643943,2.2549516396090277,16.860724953798993,0.07097731584,0.2588656897,0.07807985487771983,-0.14279627730271982,-0.06471642242499999,1.8288491637996998
378,"(3,-1)",Zr-N,Zr,N,23.7756630799,8.6316799269,31.7774883404,12.5815390763951,4.567688309271092,16.815922650015693,0.07062950429,0.2558707933,0.0772958459890255,-0.1412635443140255,-0.06396769832499999,1.8275696773418089
380,"(3,-1)",N-Zr,N,Zr,8.6557159276,2.0450129617,31.851946153,4.580407613083189,1.0821742553676548,16.855324027618565,0.0702340893,0.1748747916,0.06347379957685544,-0.10719249747685544,-0.043718697900000006,1.6887676205213533
382,"(3,-1)",Zr-N,Zr,N,12.9498771289,23.6463816078,31.8124287458,6.852779860828,12.513126267565589,16.834412316293676,0.07005621359,0.2381554745,0.07387580323015211,-0.1334146718551521,-0.05953886862499999,1.8059319292883091
384,"(3,-1)",Zr-N,Zr,N,2.1034904729,17.2692475993,31.8324551467,1.113119221646014,9.138492279284481,16.845009831266704,0.07001825221,0.2550137796,0.07665465486792303,-0.140408099767923,-0.06375344489999998,1.831696979261703
387,"(3,-1)",Zr-N,Zr,N,15.1672854302,25.8673644102,31.8157766873,8.026181801180789,13.688419752440907,16.836183970638974,0.06974273371,0.2331954574,0.07279458189787152,-0.13109344624787153,-0.05829886435000001,1.8008681804339703
392,"(3,-1)",Zr-N,Zr,N,17.2586522162,2.1008777772,31.8283475304,9.132885444006995,1.1117366426225053,16.84283617432954,0.06950169094,0.251377524,0.07562971278749098,-0.13847409378749098,-0.062844381,1.8309482964266177
