cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
429,"(3,-1)",N-Nb,N,Nb,22.8721761552,16.6081861977,31.4229259807,12.103434385479664,8.788673650538927,16.628296329412432,0.08028531159,0.2816251731,0.0898380021426312,-0.1602442954176312,-0.07040629327499999,1.7837027938713454
430,"(3,-1)",N-Nb,N,Nb,22.8686210388,24.8783833038,31.4348549941,12.101553098898618,13.16507348890358,16.634608891452473,0.08024678264,0.2866877292,0.09064745372755137,-0.16231938602755136,-0.07167193229999999,1.7906668014682032
431,"(3,-1)",N-Nb,N,Nb,24.8893306461,22.8575031782,31.4357023533,13.17086657296888,12.095669780434914,16.635057294630577,0.08020983722,0.2931190897,0.09168645973159079,-0.1649662321565908,-0.073279772425,1.799243123134258
432,"(3,-1)",Nb-N,Nb,N,18.6175780155,16.6055686111,31.4468787793,9.851998008327799,8.787288483362596,16.64097160456931,0.08001239238,0.2788444189,0.08913176123083666,-0.15884286595583666,-0.069711104725,1.7821129501128072
434,"(3,-1)",Nb-N,Nb,N,4.1243476622,22.7691754507,31.4223534339,2.1825107927474185,12.048928759949561,16.627993350693686,0.07953306318,0.2748004867,0.08803270880882995,-0.15673283048382997,-0.06870012167500002,1.7803931357398965
436,"(3,-1)",N-Nb,N,Nb,16.6209576959,22.8489433342,31.4228056712,8.795432036335672,12.091140106061083,16.628232664366774,0.07941406608,0.2925195443,0.09088062374990671,-0.16401050982490673,-0.07312988607500001,1.8046807235417448
441,"(3,-1)",N-Nb,N,Nb,4.0666980536,6.1496511675,31.4343481455,2.1520039336578405,3.254255252948572,16.634340678723966,0.07914669008,0.2509290484,0.08371274496508907,-0.14644500706508906,-0.06273226209999999,1.7493752848047377
449,"(3,-1)",Nb-N,Nb,N,20.7700639657,6.1614515267,31.426355326,10.991044519999122,3.260499734117882,16.630111060793567,0.07869293471,0.2631007535,0.0853418506196447,-0.15111703899464468,-0.06577518837499999,1.7707260610992575
451,"(3,-1)",N-Nb,N,Nb,24.8810993978,14.560439992,31.4266747843,13.166510783951097,7.705053024734587,16.630280110845767,0.07858965648,0.2838416817,0.08870795403715845,-0.15966837446215845,-0.070960420425,1.7999330070815942
452,"(3,-1)",Nb-N,Nb,N,14.5720254281,24.856910058,31.4197381823,7.711183773497277,13.153710336581737,16.626609419146146,0.07856948429,0.275983457,0.08738054026331188,-0.15637640451331186,-0.06899586424999998,1.7896021704842788
453,"(3,-1)",N-Nb,N,Nb,10.3000543131,24.8493022071,31.4415475536,5.450554013730775,13.149684435261378,16.6381504414226,0.07827866153,0.2571996801,0.08399492736317228,-0.14829484738817228,-0.064299920025,1.7655214671117438
457,"(3,-1)",N-Nb,N,Nb,6.1669241546,4.059628875,31.4365707341,3.2633957240864073,2.1482630854427973,16.635516821960334,0.07811916426,0.2671626116,0.08551584199136356,-0.15230649489136355,-0.0667906529,1.78103251216009
459,"(3,-1)",Nb-N,Nb,N,24.8664664568,10.2862901108,31.4492142844,13.15876736504516,5.4432703115471215,16.642207500644215,0.07801756033,0.2357987,0.08019971011667826,-0.13914938511667826,-0.05894967500000001,1.73503601090624
460,"(3,-1)",Nb-N,Nb,N,6.259221837,16.627770768,31.3703397524,3.312237554233219,8.799037358827347,16.600468895787834,0.07790994394,0.2833243271,0.08802666317762683,-0.15885774495262683,-0.070831081775,1.80465485363306
461,"(3,-1)",N-Nb,N,Nb,12.4844092708,6.0943690788,31.4313171476,6.6064648779057356,3.2250012314364738,16.63273674370894,0.07770791354,0.1475474852,0.06522098367672154,-0.10210785497672153,-0.0368868713,1.5655675400855007
464,"(3,-1)",N-Nb,N,Nb,12.4003410206,12.3763723769,29.5811434054,6.561977875737975,6.549294215715273,15.653666963094123,0.07753981496,0.149661577,0.06542695350318387,-0.10284234775318386,-0.03741539425,1.5718651449693322
480,"(3,-1)",Nb-N,Nb,N,16.6522559484,6.2497775142,31.3655152441,8.811994358300293,3.307239833834887,16.59791587594158,0.07666240164,0.2851761988,0.08725211481351561,-0.1585461645135156,-0.0712940497,1.8171039733807843
483,"(3,-1)",N-Nb,N,Nb,24.8795416653,6.2307069997,31.4508374425,13.165686467411387,3.2971481521609673,16.643066438920457,0.07651544883,0.2886713532,0.0877078152556923,-0.15987565355569228,-0.07216783829999998,1.8228210689048743
484,"(3,-1)",N-Nb,N,Nb,6.2433182463,24.873789015,31.4445581014,3.30382173646298,13.162642295970235,16.639743554710744,0.07633746356,0.2868333961,0.0872480990211092,-0.1589564480461092,-0.071708349025,1.8218901022433804
485,"(3,-1)",N-Nb,N,Nb,12.359263285,4.0094104898,29.4693334806,6.540240474182258,2.121688660425755,15.594499698935284,0.07627752752,0.2834131553,0.08662645883084671,-0.1574797476558467,-0.070853288825,1.8179174097760757
493,"(3,-1)",N-Nb,N,Nb,4.0434495174,12.3492677742,29.4861270742,2.1397013381135523,6.534951077655393,15.603386485957856,0.07531977847,0.2743637278,0.08429734770049693,-0.15288827965049695,-0.06859093195000002,1.8136784112555853
494,"(3,-1)",N-Nb,N,Nb,12.5179642798,10.4203354828,31.4841160134,6.62422142398075,5.514204067638817,16.660676700252722,0.07297887496,0.2744330352,0.0823317700360391,-0.1509400288360391,-0.0686082588,1.8333145123682886
495,"(3,-1)",Nb-N,Nb,N,8.2597679703,6.1521344421,31.4024101984,4.370880977369704,3.2555693452753487,16.617439844955076,0.0726533023,0.2490893053,0.0778361397979232,-0.14010846612292321,-0.062272326325000016,1.800043867625891
496,"(3,-1)",Nb-N,Nb,N,6.160184547,8.2414127849,31.3967155981,3.2598292773339437,4.361167831553812,16.61442639225102,0.0720070447,0.2353254122,0.07500528776100737,-0.13383664081100738,-0.05883135305000001,1.7843627403638116
497,"(3,-1)",Nb-N,Nb,N,14.5950844235,12.4718011818,31.3993873299,7.723386068369666,6.599792964533684,16.61584021183327,0.07181194122,0.238850173,0.07543129724043826,-0.13514384049043826,-0.05971254325,1.7916149587042827
498,"(3,-1)",N-Nb,N,Nb,12.4863104974,14.5530932394,31.4069882391,6.60747096369525,7.701165290684401,16.61986243976418,0.07163976072,0.181365868,0.06570834082935283,-0.11104980782935284,-0.04534146700000001,1.6900412706775476
501,"(3,-1)",N-Nb,N,Nb,10.4413925872,12.4688563382,31.4819766657,5.525347007415259,6.598234620410841,16.65954460620365,0.06999290345,0.2420865302,0.07447950878197669,-0.1350011413319767,-0.060521632549999996,1.8125944107279832
503,"(3,-1)",N-Nb,N,Nb,4.0579570026,20.6477850604,29.5202456273,2.1473783686691514,10.926337309938116,15.62144124672794,0.06673085462,0.2306094946,0.06995686507266273,-0.12760923872266272,-0.05765237364999999,1.8241131673084219
504,"(3,-1)",N-Nb,N,Nb,16.6883398097,0.0735879182,29.5160901269,8.83108911538225,0.03894104931048511,15.619242250616292,0.06671846609,0.2333228986,0.07039934630161535,-0.12873007095161534,-0.05833072465,1.8285691233564987
505,"(3,-1)",N-Nb,N,Nb,0.0913840058,16.6788940594,29.5208713608,0.04835833331194111,8.82609063958345,15.62177237063625,0.06666829863,0.2294854254,0.06972028584708724,-0.12709164219708724,-0.05737135635,1.8228789605915945
506,"(3,-1)",N-Nb,N,Nb,20.6555307249,4.0448414035,29.5240894931,10.93043613907495,2.140437892517869,15.623475332911136,0.06624638173,0.2262018129,0.06884175424690638,-0.12539220747190638,-0.056550453225000005,1.8214557261596989
507,"(3,-1)",N-Nb,N,Nb,20.6585708196,20.6484747159,29.5288196139,10.932044887909228,10.926702259912103,15.625978405043394,0.06463361848,0.2171610658,0.06608168422092554,-0.12037195067092554,-0.05429026645,1.8215629957083985
508,"(3,-1)",N-Nb,N,Nb,0.085960849,0.0772192569,29.5300495777,0.04548852232213527,0.04086267099565697,15.626629273856611,0.06438208914,0.2148321488,0.06549992738878611,-0.11920796458878612,-0.0537080372,1.8199709425814579
509,"(3,-1)",N-Nb,N,Nb,12.3695732306,20.6471778753,29.5404453282,6.545696262439603,10.926016001420386,15.63213046811162,0.06423232514,0.2032927169,0.06346165342557064,-0.11428483265057064,-0.050823179225,1.800848646097862
510,"(3,-1)",N-Nb,N,Nb,4.0535894915,4.0426120354,29.5387791336,2.1450671813265916,2.1392581617245967,15.631248755900343,0.06407513825,0.2023871419,0.06319017952277786,-0.11378696499777786,-0.050596785475,1.8007064682695137
511,"(3,-1)",N-Nb,N,Nb,0.0818958835,8.363728514,29.5444178223,0.04333743521635925,4.425894527930597,15.634232621459855,0.06389789969,0.1978104632,0.062291713905207866,-0.11174432970520787,-0.0494526158,1.7938875445818412
512,"(3,-1)",N-Nb,N,Nb,20.6708599917,12.3585344859,29.5458734796,10.93854803772562,6.539854810307198,15.635002922129924,0.0636160856,0.1959814752,0.06177165470014148,-0.11076702350014148,-0.048995368799999994,1.7931691167710904
514,"(3,-1)",S-Nb,S,Nb,12.5256960737,7.6969667716,33.5414883586,6.628312913112161,4.073059408739205,17.749391259709597,0.05339652798,0.1260408107,0.042746672274687536,-0.07425687494968754,-0.031510202675,1.7371381442868195
516,"(3,-1)",S-Nb,S,Nb,8.2572023653,12.9251576658,33.574859607,4.369523317671481,6.8396988842893025,17.767050563862828,0.05256759559,0.1018396069,0.038153567951293585,-0.06361346967629358,-0.025459901724999998,1.6673006770297818
522,"(3,-1)",Li-N,Li,N,8.2745524148,8.211192799,33.9291001811,4.378704568475215,4.345176103701209,17.954506602859766,0.03446115185,0.06051604251,0.020564164144741076,-0.03569317477224108,-0.015129010627500002,1.735697814947124
523,"(3,-1)",S-Li,S,Li,8.3574396838,9.070431806,36.554828465,4.4225666223054105,4.799865804939139,19.343982172767724,0.02105119666,0.06730619625,0.015825884335313522,-0.03265243339781353,-0.016826549062500005,2.0632296247075192
