cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
477,"(3,-1)",N-Nb,N,Nb,4.1895226707,12.4983894407,29.5169148413,2.2169999219671355,6.613862865221606,15.619678670682289,0.07821757816,0.2549269205,0.08356265842272431,-0.1472943885477243,-0.063731730125,1.7626819362614794
478,"(3,-1)",N-Nb,N,Nb,22.8664384395,8.26774647,31.4604811595,12.100398117088488,4.375103017588276,16.648169674185418,0.07818015838,0.2940591161,0.09005194547856371,-0.16356672450356372,-0.073514779025,1.8163596981089067
479,"(3,-1)",N-Nb,N,Nb,20.7927060171,10.4027467826,31.4324512191,11.00302617760848,5.504896528323272,16.633336868502294,0.07816147489,0.2981134218,0.09071131733562948,-0.16523967278562948,-0.07452835545,1.821599306889647
482,"(3,-1)",N-Nb,N,Nb,10.3719415308,16.6653505719,31.8798173791,5.4885950910940595,8.81892373464207,16.870072845311082,0.07807152112,0.2797553628,0.08757297879433623,-0.15751181949433624,-0.0699388407,1.7986349403992559
486,"(3,-1)",Nb-N,Nb,N,10.3462208865,24.8377114841,31.4169634888,5.47498431228032,13.143550888791694,16.625141114578657,0.07752384535,0.2881754076,0.08849869673003048,-0.16054254863003048,-0.0720438519,1.8140668118511758
491,"(3,-1)",N-Nb,N,Nb,0.0293070762,10.3156935285,31.4052244061,0.015508636843735914,5.458829930117124,16.61892905953671,0.07712959265,0.2617350244,0.08374953107751493,-0.14918328717751494,-0.06543375610000002,1.781302954871919
492,"(3,-1)",N-Nb,N,Nb,12.4675976295,14.5170818253,31.786822289,6.597568540451614,7.682108871009677,16.82086196290271,0.0770892616,0.2597907053,0.08339051329802172,-0.1483381896230217,-0.06494767632499998,1.7788377089476524
495,"(3,-1)",Nb-N,Nb,N,2.0279846723,24.8472077315,31.4088666927,1.0731632726762244,13.148576086505031,16.62085647460107,0.07678423105,0.2699397761,0.08481797693144724,-0.15230292095644724,-0.067484944025,1.7956443488335452
499,"(3,-1)",N-Nb,N,Nb,24.8109479736,8.201317233,29.5336400204,13.129388248950875,4.339950179229072,15.628529254310564,0.07644770012,0.2322527517,0.07824630020336204,-0.13630948812836205,-0.05806318792500001,1.7420566566610032
506,"(3,-1)",N-Nb,N,Nb,2.0507485346,8.2065582759,31.4618939279,1.0852093898379052,4.342723619693206,16.648917279027007,0.07577393606,0.2874311272,0.08686363759862101,-0.158721419398621,-0.07185778179999999,1.8272481303631332
507,"(3,-1)",Nb-N,Nb,N,18.6284794303,16.623585112,31.3485249995,9.857766788606746,8.796822405059396,16.588925025691307,0.07562746721,0.2749493654,0.08465791557050414,-0.15339525692050415,-0.06873734135000001,1.811942284271749
510,"(3,-1)",N-Nb,N,Nb,14.5034386514,12.5290641778,31.3402080252,7.6748892142971785,6.630095237045888,16.584523872427937,0.07462837942,0.2831212085,0.08516864449855924,-0.15594894662355924,-0.070780302125,1.8310605686133394
511,"(3,-1)",N-Nb,N,Nb,8.2787226035,6.2554701587,31.3919825969,4.380911337300492,3.310252251574156,16.61192179587672,0.07425239362,0.2715341826,0.08291908228925798,-0.15080262793925797,-0.06788354564999999,1.818672177451175
515,"(3,-1)",Nb-N,Nb,N,6.3093878136,16.64368293,31.3523572039,3.338784245813485,8.807457712334214,16.590952940927373,0.07327560456,0.2362636693,0.07621852098909809,-0.1352844383140981,-0.059065917324999995,1.774954913300515
516,"(3,-1)",N-Nb,N,Nb,8.224734232,24.7783611738,29.5366074513,4.352341921448009,13.112144057119902,15.630099551117825,0.07325739238,0.2252381487,0.07436567439710606,-0.13067521157210607,-0.05630953717500001,1.757197963059033
517,"(3,-1)",S-Nb,S,Nb,8.2309272642,12.5248172217,33.6454962912,4.355619132954742,6.627847844661989,17.80442988739642,0.07308562491,0.1549939606,0.06251451169336454,-0.10126300184336454,-0.038748490149999995,1.6198319254265705
519,"(3,-1)",S-Nb,S,Nb,16.6996386821,4.6324395691,33.6141948081,8.837068221165424,2.451381450931785,17.787865855871903,0.07222556753,0.0549337002,0.045121179442382836,-0.058854604492382834,-0.013733425049999998,1.3043675989794725
520,"(3,-1)",S-Nb,S,Nb,8.0175954262,4.329951139,33.6231797887,4.242728785921464,2.2913114671558974,17.79262050284598,0.07212736452,0.03912998503,0.04240576163696129,-0.05218825789446129,-0.009782496257500002,1.2306879037157412
521,"(3,-1)",S-Nb,S,Nb,16.7712147898,12.05110649,33.5506710712,8.874944666206618,6.377170920878111,17.754250541951947,0.07175122748,0.1147561074,0.054698771160756464,-0.08338779801075646,-0.02868902685,1.524491249825058
525,"(3,-1)",N-Nb,N,Nb,24.8073416973,24.7941650074,29.5114316154,13.127479889716634,13.120507085706194,15.616777072493683,0.06920208365,0.2439241328,0.07414546617479356,-0.13512649937479357,-0.06098103320000001,1.8224512751223496
527,"(3,-1)",N-Nb,N,Nb,10.3466874085,12.5598613939,31.3684707812,5.475231185091113,6.646392421965786,16.59947987882093,0.06883947914,0.1673584382,0.06109254789532666,-0.10293215744532666,-0.041839609550000004,1.6848561893618546
529,"(3,-1)",N-Nb,N,Nb,24.806560447,16.5001217861,29.5512055393,13.127066469861848,8.731488426608728,15.637824526610428,0.0677517647,0.1956040697,0.06493047253419773,-0.11383148995919773,-0.048901017425,1.7531289318623808
532,"(3,-1)",N-Nb,N,Nb,20.8476404289,20.8195362921,29.5465031523,11.032096216428336,11.017224147701198,15.635336130573103,0.06629652099,0.1989826897,0.06434452650744615,-0.11409019893244615,-0.049745672425,1.7731142822108306
534,"(3,-1)",N-Nb,N,Nb,4.2087757709,20.8375748252,29.5547618844,2.227188223832535,11.026769728336143,15.639706463391517,0.06575092326,0.1859917539,0.0617528666925299,-0.1082508051675299,-0.046497938475,1.7529680963074181
537,"(3,-1)",Nb-N,Nb,N,12.4332232769,10.3844764039,31.2735512007,6.579378416415565,5.495228260280354,16.549250599950245,0.06358055858,0.2306227775,0.06751811731541052,-0.12517381169041053,-0.05765569437500001,1.8539292365878886
539,"(3,-1)",S-Nb,S,Nb,4.4747715657,7.6534094071,33.4900799957,2.3679471366412477,4.050009844078069,17.722187125612212,0.0600028542,0.05060626774,0.03483951567466627,-0.047491082609666266,-0.012651566934999997,1.3631384274437446
541,"(3,-1)",S-Nb,S,Nb,19.9688562262,8.2992967183,33.4966273208,10.567063643042992,4.391798689987503,17.725651820847617,0.05383207166,0.1218581508,0.04234591066468373,-0.07281044836468373,-0.030464537699999995,1.7194210071719453
546,"(3,-1)",Nb-N,Nb,N,12.4479576252,16.6578769237,29.7526641993,6.587175497753684,8.814968850332198,15.74443185842491,0.03359022824,0.08277464902,0.023836309646248,-0.044529971901247994,-0.020693662254999995,1.8681571334704203
547,"(3,-1)",S-S,S,S,10.4579381219,14.5758850298,36.15523916,5.534102527320985,7.713226186760146,19.132528618834364,0.0161706328,0.03903655681,0.009475116155476075,-0.019234255357976075,-0.0097591392025,2.029975679702858
