cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
333,"(3,-1)",S-S,S,S,11.7010351852,7.5514038915,36.545601148,6.191921164180922,3.9960308498344044,19.339099286893394,0.1374397548,-0.1149892786,0.08593185122079615,-0.05718453157079615,0.02874731965,0.6654637454960014
334,"(3,-1)",S-S,S,S,7.7515929822,11.5856104935,36.6043784291,4.101966354507641,6.1308410477558155,19.370202884571352,0.1361212473,-0.1176070311,0.08382055572771027,-0.05441879795271028,0.029401757774999995,0.6492297441869613
341,"(3,-1)",N-V,N,V,11.6510640021,17.4784018103,30.5784530776,6.165477552881692,9.249171921313634,16.18142051385246,0.1059540442,0.4375422942,0.14104212299386143,-0.25042769654386143,-0.10938557355,1.775552517418933
342,"(3,-1)",V-N,V,N,17.4344887459,7.6791325484,30.5481186487,9.225934128371492,4.063621944247304,16.16536822537231,0.1029724635,0.43971111,0.13823886472901786,-0.24816664222901785,-0.10992777749999999,1.7952016801894708
343,"(3,-1)",V-N,V,N,7.6961375449,21.2146968823,30.5635723366,4.072620600866879,11.226334126688734,16.173545964833657,0.09895508155,0.4035598859,0.12804530786651816,-0.22893527934151817,-0.100889971475,1.7879240024958474
344,"(3,-1)",N-V,N,V,11.6158149442,21.2432216321,30.5636227295,6.146824554734612,11.241428774230089,16.17357263160793,0.09862365375,0.3800041794,0.12378042442744251,-0.21878146927744252,-0.09500104485000001,1.7674965188513119
346,"(3,-1)",V-N,V,N,7.6099033072,13.6028604411,30.6090114807,4.02698740747498,7.1983237487553,16.197591324375086,0.09509656601,0.4051511943,0.12441179924843952,-0.2256995978234395,-0.10128779857499999,1.8141333795256596
347,"(3,-1)",V-N,V,N,23.1598962221,13.57162094,30.551615555,12.255689288007522,7.18179251669267,16.16721870849499,0.09500965053,0.1056083501,0.0744013638030206,-0.1008034513280206,-0.026402087524999993,1.35486026297717
360,"(3,-1)",V-N,V,N,21.1507918421,7.6519115576,30.5220888559,11.192517035751967,4.049217216257281,16.151593852217577,0.0938030953,0.1135141437,0.07452189331819864,-0.10290042924319864,-0.028378535925000004,1.3808080372277634
361,"(3,-1)",V-N,V,N,0.0143775534,1.8788421593,30.5526335264,0.007608273608065363,0.9942404536172844,16.16775739576124,0.09337476789,0.1424400303,0.07892035878727138,-0.11453036636227137,-0.03561000757499999,1.4512144663582462
