cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
334,"(3,-1)",S-S,S,S,18.9242415888,14.1770644219,35.9247401797,10.014277382737454,7.502179409814205,19.01055381131931,0.1390534298,-0.1252902613,0.08627962026796672,-0.05495705494296672,0.031322565325,0.636964497204339
335,"(3,-1)",S-S,S,S,14.3683486913,6.1331120033,36.0079268652,7.603402685988167,3.245503104166268,19.054574309537873,0.1345518589,-0.1220496551,0.08110045823639457,-0.050588044461394574,0.030512413774999997,0.6237701433688414
341,"(3,-1)",S-Nb,S,Nb,8.136987121,12.1124601161,33.9701706102,4.305908149982741,6.409637861617537,17.97624013798219,0.1127449267,0.1710246867,0.10405338389619671,-0.1468095555711967,-0.042756171674999996,1.4109061144772899
342,"(3,-1)",N-Nb,N,Nb,20.8804903538,12.3626276598,29.3155439846,11.049479648065848,6.542020824655411,15.513117802373213,0.1000783929,0.344173417,0.11930194020851065,-0.20534529445851063,-0.08604335424999998,1.721223427713055
343,"(3,-1)",N-Nb,N,Nb,12.5052699579,4.0447961786,29.3602034291,6.617503878123188,2.1404139605314225,15.536750562654959,0.09393355591,0.3045798028,0.10649511630230382,-0.18264006700230384,-0.07614495070000002,1.7150088505828767
344,"(3,-1)",Nb-N,Nb,N,6.2655815393,16.6236779187,31.3578829944,3.315602963758615,8.796871516250057,16.59387706333229,0.09210096449,0.332798498,0.10939788142994304,-0.19259750592994304,-0.0831996245,1.760523178442719
345,"(3,-1)",Nb-N,Nb,N,22.8118959691,12.4179062802,31.2025557286,12.07153548472553,6.571273010822188,16.511681414036417,0.0905201806,0.3509020076,0.11088121314381812,-0.1986067150438181,-0.08772550189999999,1.791166505242109
346,"(3,-1)",Nb-N,Nb,N,12.4731390649,22.8119090712,31.3093013555,6.600500941781079,12.071542418058264,16.568168767157267,0.09022860172,0.3482327482,0.11015533832685807,-0.19721352537685807,-0.08705818705,1.7903219977562674
347,"(3,-1)",N-Nb,N,Nb,6.0877979949,12.4213806796,31.6882821441,3.2215239635855504,6.573111583806303,16.768716763860876,0.08802517894,0.135857418,0.07265558165488552,-0.10661993615488552,-0.0339643545,1.467470684652019
348,"(3,-1)",Nb-N,Nb,N,12.4414340949,2.123490422,31.2454585064,6.583723394184177,1.123702738929294,16.534384586333342,0.08761448511,0.3090125254,0.10112646940542397,-0.17837960075542397,-0.07725313135,1.7639259217118135
349,"(3,-1)",N-Nb,N,Nb,12.3640405328,18.8607280564,31.4182793047,6.542768484848936,9.980667468806345,16.625837414366703,0.08656950778,0.3210996502,0.10215846780983542,-0.18243338035983542,-0.08027491255,1.785788141414073
350,"(3,-1)",N-Nb,N,Nb,16.5931197954,18.6135832696,31.283848189,8.780700853791213,9.849884079834103,16.554699531499715,0.08632381043,0.2970366245,0.09791809301961311,-0.17217724914461313,-0.07425915612500002,1.758380334369112
352,"(3,-1)",Nb-N,Nb,N,2.1273696867,12.4535758398,31.3442646063,1.1257555574036602,6.59014852888606,16.586670522700306,0.08616390832,0.2996159082,0.09819860583998959,-0.1731025828899896,-0.07490397705,1.7627804530346676
359,"(3,-1)",Nb-N,Nb,N,8.2471222859,6.221601408,31.3031964265,4.364189169368737,3.292329680541385,16.56493817785618,0.0854040409,0.1446480247,0.07166334377178252,-0.10782534994678251,-0.036162006175,1.5046095293873074
360,"(3,-1)",N-Nb,N,Nb,14.6466907958,24.887535573,31.417709624,7.75069498452908,13.169916661192426,16.625535952322764,0.08518755961,0.1870305986,0.07852637123845213,-0.12528402088845214,-0.04675764965000001,1.595438817719163
362,"(3,-1)",Nb-N,Nb,N,18.6717206734,8.2554821098,31.2917932802,9.880649069027116,4.368612997663922,16.558903892701434,0.08493852279,0.3274925748,0.10170619854964211,-0.18357934224964212,-0.08187314370000001,1.8049965967417245
363,"(3,-1)",N-Nb,N,Nb,8.2449564774,1.9920329193,31.4056625372,4.36304307286732,1.0541384242959995,16.61916090853023,0.08492360845,0.2593805824,0.09034040976890316,-0.15518555536890316,-0.0648451456,1.717786711017564
