cp_no,cp_type,bond_type,atom1,atom2,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
338,"(3,-1)",S-S,S,S,9.9125448015,7.0726818044,38.4724411082,5.245492811177315,3.7427020309770254,20.358739082921232,0.1523485231,-0.1441175831,0.10075676952721341,-0.06472737375221341,0.036029395775,0.6424121580707407
339,"(3,-1)",S-S,S,S,11.0804617299,14.7672803486,37.1705101697,5.86352783393428,7.814508227745874,19.669786900075344,0.1410561486,-0.1174379592,0.09017298763054549,-0.06081349783054549,0.0293594898,0.6744092596744052
340,"(3,-1)",S-S,S,S,8.7653235927,12.7823528504,38.167029641,4.63840949159626,6.764129830369985,20.19712229452535,0.1368020198,-0.1019566102,0.08729245379686346,-0.06180330124686345,0.025489152550000005,0.7080027947282213
341,"(3,-1)",S-S,S,S,12.9420090899,6.7002304602,37.5731549645,6.84861627389457,3.5456092674498643,19.882857349579062,0.1319494866,-0.08793670122,0.08353708674943416,-0.061552911444434165,0.021984175305,0.7368333495883024
342,"(3,-1)",S-S,S,S,14.4240416302,14.4615227387,37.0946832065,7.632874120063207,7.652708268521426,19.629660999176632,0.1307798572,-0.09044140148,0.08167325023089471,-0.059062899860894705,0.022610350370000004,0.7231608843032533
343,"(3,-1)",Sc-N,Sc,N,4.2327106931,8.4568425683,29.4478607657,2.239854039205918,4.475168363482524,15.583136827553622,0.07067352598,0.2603722997,0.07808209947623398,-0.14317517440123398,-0.065093074925,1.833649138043637
344,"(3,-1)",Sc-N,Sc,N,16.9245447204,4.2216951823,29.4665142936,8.956083371232085,2.2340248819239155,15.593007849421562,0.0697671358,0.1174308975,0.05352027623574532,-0.08287800061074532,-0.029357724375000005,1.5485346197707488
345,"(3,-1)",N-Sc,N,Sc,16.922953759,25.3764874202,29.4319495115,8.95524147071575,13.428658835967903,15.574716954433828,0.06683902631,0.1284636512,0.05301776641468395,-0.08513367921468395,-0.03211591280000001,1.6057575596226004
346,"(3,-1)",N-Sc,N,Sc,21.1505420663,4.2272270397,29.4366234318,11.192384860090769,2.236952214794054,15.577190286542244,0.06670996129,0.1159460944,0.05082985096476189,-0.0798163745647619,-0.028986523600000008,1.5702657601749628
347,"(3,-1)",N-Sc,N,Sc,16.9272755769,8.4553567907,29.4303852741,8.957528478258178,4.474382123836108,15.57388919564928,0.06654788357,0.1362478934,0.05408601183031268,-0.08814798518031268,-0.03406197335,1.6297741726061201
348,"(3,-1)",N-Sc,N,Sc,4.2335497284,21.1433166629,29.4435372144,2.2402980375658355,11.188561341271784,15.580848902735418,0.06651510399,0.09842174641,0.047755898365070534,-0.07236133496757054,-0.024605436602500003,1.5152334569104626
349,"(3,-1)",N-Sc,N,Sc,0.0042510908,8.4571232618,29.4344370843,0.0022495803729116718,4.475316900085977,15.576033321270092,0.06643832955,0.1219697257,0.05162027133753337,-0.08211270276253338,-0.030492431425000008,1.5907065312697959
350,"(3,-1)",N-Sc,N,Sc,21.1506830718,21.1430890322,29.4368604023,11.192459476987983,11.188440884292838,15.577315685930504,0.066375593,0.1154419607,0.05048307855414236,-0.07934356872914236,-0.028860490175000003,1.571686414568548
351,"(3,-1)",N-Sc,N,Sc,4.2359849387,4.2290324445,29.4386971242,2.241586695360393,2.2379075938706996,15.578287637302783,0.06623752902,0.1112064577,0.049668926140722595,-0.0774705405657226,-0.027801614425000003,1.5597385847689185
352,"(3,-1)",N-Sc,N,Sc,8.4715253237,16.917744128,29.4411874139,4.482938143033716,8.952484652713247,15.579605441860611,0.06621162592,0.1078295696,0.049085821465348664,-0.07604321386534867,-0.026957392400000002,1.5491889836055843
353,"(3,-1)",N-Sc,N,Sc,4.2390821991,12.6859709579,29.4388582259,2.2432256949803584,6.713126729313643,15.578372888651062,0.06610004584,0.1121051623,0.04971107966253398,-0.07773737023753398,-0.028026290575,1.5637835823574504
354,"(3,-1)",N-Sc,N,Sc,12.6645144267,10.5657709594,31.4555739585,6.70177242197721,5.591165207514825,16.645572895246815,0.06504513396,0.1097424199,0.048496407314961146,-0.07593201228996115,-0.027435604975,1.5657244833997448
355,"(3,-1)",Sc-N,Sc,N,10.5736029286,8.4731224295,31.4770022726,5.595309707132092,4.483783295026504,16.65691227073697,0.06471892203,0.2552067389,0.07248840275216599,-0.13629008747716598,-0.06380168472499999,1.8801640304192462
356,"(3,-1)",Sc-N,Sc,N,10.5594346528,12.6662994372,31.4646172646,5.587812178460703,6.702717008855061,16.65035840674631,0.06413496465,0.1258106793,0.05047329269281322,-0.08192596251781323,-0.03145266982500001,1.623154705131383
357,"(3,-1)",Sc-N,Sc,N,19.0735492759,8.4592257379,31.5018111296,10.093287608165948,4.476429482524601,16.670040552490345,0.06341886546,0.1780406543,0.0586312737992106,-0.1031414373742106,-0.044510163575,1.7591539581321407
358,"(3,-1)",N-Sc,N,Sc,16.9283781682,2.1229913587,31.5020892091,8.958111944447094,1.1234386460041275,16.670187705824567,0.0631026997,0.1066918242,0.04649959357464038,-0.07317254962464038,-0.026672956050000002,1.5736169716663224
359,"(3,-1)",N-Sc,N,Sc,8.4736905281,10.5766699161,31.4895703137,4.484083919859181,5.596932687023269,16.663562991672997,0.06308416692,0.09272173716,0.04415719020069958,-0.06733762449069958,-0.023180434289999996,1.5249526562863764
360,"(3,-1)",N-Sc,N,Sc,12.6895902593,2.0796205779,31.5046507776,6.715041981133973,1.1004878171849608,16.671543229498976,0.06261539699,0.1671002292,0.05619899957066324,-0.09797405687066324,-0.0417750573,1.7433416541067261
362,"(3,-1)",Sc-N,Sc,N,8.4619353531,23.2444559596,31.500175194,4.477863349138803,12.3004363740539,16.66917485265229,0.06255844336,0.1309395568,0.05012925785067257,-0.08286414705067258,-0.032734889200000006,1.653009651519523
363,"(3,-1)",N-Sc,N,Sc,8.4678513145,19.061352206,31.5059023821,4.4809939410923665,10.086833196734869,16.672205550077464,0.06254574643,0.1539106026,0.0539481911045531,-0.0924258417545531,-0.03847765064999999,1.7132333793255317
364,"(3,-1)",N-Sc,N,Sc,16.9257037358,23.245514739,31.4927190668,8.95669669576887,12.300996655983774,16.66522924005633,0.06247421919,0.1288251683,0.04971337302257418,-0.08191966509757417,-0.032206292075,1.6478396076720756
365,"(3,-1)",Sc-N,Sc,N,2.1380002343,16.913334146,31.501377359,1.1313810009331806,8.950150990738281,16.669811010974055,0.06246274344,0.1409264056,0.05172160009536109,-0.0869532014953611,-0.03523160140000001,1.6811777155973937
366,"(3,-1)",N-Sc,N,Sc,23.2527165493,25.37326628,31.5010013645,12.304807689871902,13.426954281980883,16.669612043253224,0.06243025923,0.1119220452,0.04686307222127411,-0.07484358352127411,-0.027980511300000004,1.597069504275861
367,"(3,-1)",N-Sc,N,Sc,10.6035714261,16.9306362416,31.5206570131,5.611168353054605,8.959306865430959,16.680013364558196,0.06240151932,0.1535733232,0.053783311443175136,-0.09217664224317514,-0.0383933308,1.7138521182460948
368,"(3,-1)",N-Sc,N,Sc,14.7898353207,16.9253088097,31.5138399121,7.82644380497413,8.95648770987675,16.676405910064457,0.06239757161,0.1194870232,0.0480992894336503,-0.0779710452336503,-0.029871755799999997,1.6210435986004752
369,"(3,-1)",Sc-N,Sc,N,2.1375004854,25.3738702056,31.5054989768,1.1311165452041183,13.427273865645496,16.671992077185937,0.06233943211,0.1404129216,0.05154318371562558,-0.08664641411562557,-0.03510323039999999,1.6810450552234373
370,"(3,-1)",Sc-N,Sc,N,0.0041701897,6.3226330941,31.5005796785,0.0022067693544533117,3.3457933464063285,16.66938889663186,0.06231947126,0.1381209987,0.051146180416498654,-0.08567643009149865,-0.034530249675,1.6751286096793512
371,"(3,-1)",Sc-N,Sc,N,21.1562258497,10.5564213854,31.49490469,11.195392588737853,5.586217626022215,16.666385822045427,0.06229222668,0.1295654174,0.04969975982044637,-0.08209111417044637,-0.032391354350000005,1.6517406616656178
372,"(3,-1)",N-Sc,N,Sc,23.2539201863,8.4590595228,31.4985028744,12.305444627142522,4.476341525281571,16.668289899230597,0.06228505027,0.108765664,0.046227737940690905,-0.0734191539406909,-0.027191415999999996,1.5882056360812191
374,"(3,-1)",N-Sc,N,Sc,0.0057474134,10.5873840997,31.4955506419,0.0030414001930162346,5.602602388818001,16.666727645070257,0.06224360918,0.1197311956,0.04802417295423018,-0.07795697185423017,-0.029932798899999995,1.623286088206614
375,"(3,-1)",N-Sc,N,Sc,23.2516968271,16.9135851346,31.4978051857,12.304268076122193,8.950283808185603,16.66792069827024,0.06223973842,0.1136696271,0.04701100237655814,-0.07542840915155814,-0.028417406775,1.6044841704794244
415,"(3,-1)",N-Sc,N,Sc,8.4587010024,2.1302249378,31.4982088594,4.47615180445624,1.1272664912172345,16.668134313192926,0.0621647642,0.1236399222,0.048616393379148234,-0.07952637392914824,-0.030909980550000007,1.635793369305289
416,"(3,-1)",N-Sc,N,Sc,6.3345464741,8.4570894922,31.4710977646,3.352097635607358,4.475299029983235,16.653787739661677,0.06213078645,0.1105223642,0.04640462262270219,-0.07403521367270219,-0.02763059105,1.5954275563159626
417,"(3,-1)",N-Sc,N,Sc,10.5954506376,25.3703370262,31.4972546659,5.606871016845704,13.425404187624924,16.66762937573792,0.06210482331,0.137493272,0.050880286610077666,-0.08525360461007767,-0.034373318,1.6755724130137233
418,"(3,-1)",N-Sc,N,Sc,10.5507450477,4.219699146,31.5015167603,5.583213837469889,2.232968625001786,16.669884778965187,0.06209235762,0.1423344791,0.05167779994049504,-0.08726141971549503,-0.03558361977499999,1.6885668471949877
422,"(3,-1)",Sc-N,Sc,N,16.9212251534,19.0586541775,31.4946525585,8.954326732025562,10.085405461538256,16.666252399801472,0.0620773626,0.1464010033,0.0523443030498175,-0.0889445538748175,-0.03660025082500001,1.6992212846958064
