cp_no,cp_type,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
320,"(3,-1)",17.3831963361,6.2678959581,35.5547128806,9.198791354012162,3.3168277014440997,18.814743797217307,0.1409019481,-0.1264817694,0.08846580432406502,-0.05684536197406502,0.03162044235,0.6425687575939621
321,"(3,-1)",17.2208813948,9.4931749941,35.5574976143,9.112897986084384,5.0235718661533255,18.81621741482983,0.1378942424,-0.1121996418,0.08697665435131363,-0.05892674390131363,0.02804991045,0.6775006964891798
322,"(3,-1)",7.353332924,11.9074077651,36.5513418651,3.8912162076885286,6.301128830422769,19.34213714355705,0.1213853024,-0.05151489291,0.0768576318866291,-0.0639789086591291,0.0128787232275,0.8324340353538722
332,"(3,-1)",7.9574907216,17.9760542743,30.6990152289,4.210922745978067,9.51251826422062,16.245219256819908,0.08454555778,0.2929125257,0.09558005441628994,-0.16880818584128993,-0.07322813142499998,1.766144483513911
333,"(3,-1)",11.950183039,9.9113099658,30.749812642,6.32376453056151,5.244839364265644,16.272100090206116,0.08350021657,0.2432358924,0.08634097955738666,-0.14714995265738667,-0.06080897310000001,1.7042886635260286
334,"(3,-1)",13.9105929304,7.9547726017,30.6801222412,7.361168769152542,4.209484378870439,16.235221518282877,0.08199246029,0.166025723,0.07210253669090685,-0.11360896744090684,-0.04150643074999999,1.575658397816599
337,"(3,-1)",7.9782897342,21.8743114278,30.7945068421,4.221929109455624,11.575387112158687,16.295751242359334,0.08174975692,0.1794431118,0.07411978356656651,-0.11898056151656651,-0.04486077795,1.6052470176158948
339,"(3,-1)",19.9371597181,1.961036915,30.7545444808,10.55029057329073,1.0377360451908613,16.274604071464825,0.08170227785,0.1932140774,0.07637215606212958,-0.12467567541212957,-0.04830351934999999,1.632475523025755
340,"(3,-1)",1.9801875471,11.9526760884,30.7972298418,1.0478701232728942,6.325083795489688,16.297192191745918,0.08162496681,0.1289132925,0.06558572084820141,-0.09781404397320141,-0.032228323125,1.4913923748675824
342,"(3,-1)",13.9730438619,3.9783897372,30.9214339519,7.394216378903068,2.105273185084248,16.362918176313435,0.08119253392,0.2020195448,0.07738139432754945,-0.12788628052754947,-0.050504886200000015,1.6526748017258095
344,"(3,-1)",5.9263963177,15.9652235605,30.7020106375,3.1361138742070445,8.448432475459663,16.24680435878842,0.08106832429,0.2420390206,0.08393991296619571,-0.1444496681161957,-0.06050975514999998,1.720869881940055
345,"(3,-1)",17.9517132401,15.914640465,30.8142356536,9.499637543631755,8.421665054063272,16.306191279803674,0.0807422667,0.2140851231,0.078989055505855,-0.132510336280855,-0.05352128077500001,1.6775784370662945
347,"(3,-1)",15.9233774424,5.9461566612,30.8203561831,8.426288463395675,3.1465705976671954,16.309430124533836,0.08033956901,0.1796955403,0.07289806166682153,-0.11782194674182153,-0.044923885075,1.6162562357326222
348,"(3,-1)",15.9324469795,21.8656057986,30.8080905103,8.43108785574259,11.570780291579329,16.302939410011476,0.0803204535,0.2031421681,0.0767888026871962,-0.1275743447121962,-0.05078554202499999,1.6613665045915345
349,"(3,-1)",9.9681172461,3.9738604403,30.8862747549,5.27490048241475,2.1028763843832774,16.34431273050679,0.08026256359,0.3455762794,0.1004762627750339,-0.18687033262503389,-0.08639406984999999,1.8598455741077482
353,"(3,-1)",11.9556210781,21.933228943,30.8061090656,6.326642216925322,11.60656491852656,16.301890874631535,0.08008341405,0.206481097,0.07713433356881327,-0.12875460781881326,-0.05162027424999999,1.6692256465008333
356,"(3,-1)",2.0040164551,15.9391787946,30.8026917094,1.0604798383476035,8.434650178881636,16.3000824876089,0.08000749675,0.1351359326,0.06517599685436894,-0.09895998000436894,-0.03378398315,1.5183500794853644
364,"(3,-1)",9.9471931682,19.9224844196,30.7996908431,5.2638279372305545,10.542524739761083,16.29849449754992,0.07971005929,0.1039317045,0.05971133828961178,-0.08569426441461178,-0.025982926125,1.4351422505216291
368,"(3,-1)",21.8957434599,7.962198015,30.8997759952,11.586728455129714,4.213413738370461,16.351457279192704,0.0793990497,0.08262191282,0.05588440958999578,-0.07653988779499578,-0.020655478205,1.369610743972102
369,"(3,-1)",15.9223036903,9.9432784024,30.8231072058,8.425720258254177,5.261756332383106,16.3108859030534,0.07938437215,0.3454519617,0.09967644332479572,-0.1860394337497957,-0.08636299042499998,1.866433307051157
370,"(3,-1)",0.0169434659,9.9723457942,30.8283103576,0.008966096028280128,5.277138133704549,16.313639292410915,0.07932557054,0.1540214585,0.06771939704490171,-0.10622476166990172,-0.03850536462500001,1.568601705054592
371,"(3,-1)",11.9490827484,13.9098927522,30.8785965165,6.323182281850601,7.3607982508055185,16.340249581725498,0.07932468856,0.3434547872,0.09929083929312371,-0.1851545360931237,-0.0858636968,1.8647695740239996
409,"(3,-1)",9.9933807607,23.8821278225,30.8057977018,5.288269358608813,12.637877791945483,16.30172610800427,0.07902095782,0.2263918458,0.07951235606135583,-0.13611031751135583,-0.05659796145,1.7118134118215047
