cp_no,cp_type,x_bohr,y_bohr,z_bohr,x_ang,y_ang,z_ang,rho,laplacian,G_ked,V_ped,H_ted,abs_V_over_G
311,"(3,-1)",6.9707088987,11.5008514705,36.8610778812,3.6887402931492907,6.085988504364371,19.506042384678324,0.1478897202,-0.1453625208,0.09452244343378008,-0.05818181323378008,0.0363406302,0.6155343759658596
312,"(3,-1)",12.5619375502,16.7001455773,34.359046229,6.6474910765660535,8.837336458553587,18.182024253333566,0.1426786353,0.2167127788,0.14797674050005258,-0.20215493520005257,-0.05417819469999999,1.3661264230913421
313,"(3,-1)",17.9711810461,9.9871202275,36.0067455531,9.509939462913566,5.284956427111166,19.05394918609557,0.136856202,-0.1249328929,0.0835319216079164,-0.05229869838291641,0.031233223224999995,0.6260923653641892
314,"(3,-1)",6.2982676905,5.8107833901,36.0571506404,3.33289973008634,3.0749341476333805,19.080622409609166,0.1360710298,-0.1007308269,0.08656967411887419,-0.061386967393874184,0.025182706725000004,0.7091047531215138
321,"(3,-1)",12.5117219639,12.5956086124,29.4125268457,6.620918132663107,6.665309035349764,15.564438922317152,0.1060666288,0.1994304317,0.1014774906773448,-0.1513350986023448,-0.04985760792499999,1.4913169175962968
323,"(3,-1)",2.1301292906,12.4344641767,31.3995718679,1.1272158768987062,6.580035072310761,16.61593786513742,0.09501678696,0.3123603418,0.10886713992845681,-0.18695722537845683,-0.07809008545000001,1.7172971155604688
324,"(3,-1)",8.2989184022,18.6176037512,31.3390738943,4.391598493728859,9.852011627073747,16.583923716201458,0.09331161027,0.3147261954,0.10757252806808906,-0.18625407691808907,-0.07868154885,1.7314279050892787
325,"(3,-1)",8.2703512349,14.7120797264,31.458782791,4.3764813998131595,7.78529731644903,16.647270936279476,0.09179810085,0.3378096009,0.10993781011853254,-0.19439021034353254,-0.084452400225,1.7681833950844144
326,"(3,-1)",6.0437195136,12.4978975926,31.5097601598,3.1981986357896273,6.613602590415851,16.6742469981211,0.09068346722,0.3331115739,0.10807376614532437,-0.19135165962032435,-0.08327789347499999,1.770565294847022
328,"(3,-1)",16.6032741356,18.6419880496,31.3287595699,8.786074299216983,9.864915242091298,16.578465610782942,0.08746151677,0.3255531652,0.10373892599232103,-0.185127217292321,-0.08138829129999998,1.7845491990733018
330,"(3,-1)",12.4475193185,2.0929795643,31.3982968639,6.586943555836649,1.107557088348831,16.615263162076786,0.08676549075,0.3233398934,0.10271551235443765,-0.18355048570443766,-0.08083497335,1.7869792156715818
331,"(3,-1)",22.8411936665,12.4463571418,31.3800461751,12.087039158522039,6.586328558411948,16.605605313480233,0.08631856737,0.1707703236,0.07686880896051923,-0.11956138986051923,-0.0426925809,1.555395373979678
333,"(3,-1)",12.4696741603,18.7347024844,31.8554019796,6.598667393228747,9.913977608110788,16.857152772300175,0.08606395228,0.2574739319,0.09108166596319667,-0.15545014893819667,-0.064368482975,1.7067117437334682
334,"(3,-1)",6.3282468651,8.2221416789,31.3486331501,3.3487640260868514,4.350970001429388,16.588982256524172,0.08599043087,0.226000513,0.08576753338118309,-0.1422676616311831,-0.056500128250000003,1.658758926864461
342,"(3,-1)",14.5594305907,8.2436255438,31.1835771764,7.704518872569954,4.362338773136953,16.501638396715922,0.08474135074,0.3278897235,0.10159021187576213,-0.18356264275076212,-0.08197243087499999,1.80689300043243
343,"(3,-1)",8.2744709414,22.8117906751,31.4130991007,4.37866145460864,12.071479765540282,16.623096168461988,0.08430997765,0.1677501618,0.07450270051834118,-0.11644024096834119,-0.041937540450000005,1.5628996017355876
353,"(3,-1)",4.1825189442,4.164416863,29.440396722,2.2132937095118193,2.203714500670556,15.579187025726272,0.08356421594,0.1447682925,0.06998823623837609,-0.1061803093633761,-0.036192073125,1.5171165194352345
